id,ville,prix,surface,quartier,type_bien,nb_chambres,nb_salle_de_bains,url_annonce
57328692,Marrakech,2510063.9,1799.180027173913,Targa,Villa,9,1,https://www.avito.ma/fr/targa/villas_et_riads/Belle_Villa_%C3%A0_Vendre_%C3%A0_l_ENCAN_57328692.htm
57267124,Rabat,13000659.4,1910.0,Souissi,Villa,8,3,https://www.avito.ma/fr/souissi/villas_et_riads/Belle_villa_%C3%A0_la_pin%C3%A9de_souissi_57267124.htm
57327435,Casablanca,11000488.7,420.0,Californie,Villa,5,1,https://www.avito.ma/fr/californie/villas_et_riads/Villa_%C3%A0_vendre_%C3%A0_californie_57327435.htm
57375523,Tanger,10000493.4,426.0,Sania,Villa,7,2,https://www.avito.ma/fr/sania/villas_et_riads/Triplex_%C3%A0_Vendre_57375523.htm
57266955,Rabat,29001484.7,13000.0,Souissi,Villa,6,2,https://www.avito.ma/fr/souissi/villas_et_riads/Villa_r%C3%A9cente_13000m2_%C3%A0_bon_prix_%C3%A0_l_avenue_MVI_57266955.htm
57266848,Rabat,8600355.9,950.0,Souissi,Villa,4,1,https://www.avito.ma/fr/souissi/villas_et_riads/Splendide_villa_%C3%A0_Indigo_L_avenue_Mohammed_VI_57266848.htm
57375202,Rabat,4550176.8,119.0,Agdal,Villa,6,2,https://www.avito.ma/fr/agdal/villas_et_riads/%C3%80_Vendre_Villa_avec_Fort_Potentiel_Immobilier_57375202.htm
57266553,Rabat,13500657.0,1800.0,Souissi,Villa,7,2,https://www.avito.ma/fr/souissi/villas_et_riads/Belle_villa_%C3%A0_Bir_Kacem_Souissi_57266553.htm
57375162,Casablanca,3800090.3,380.0,Sidi Bernoussi,Villa,10,4,https://www.avito.ma/fr/sidi_bernoussi/villas_et_riads/Villa_%C3%A0_Zenata_57375162.htm
56733960,Marrakech,8500320.4,190.0,Jemaa El Fna,Villa,9,3,https://www.avito.ma/fr/jemaa_el_fna/villas_et_riads/Riad_%C3%A0_Marrakech_56733960.htm
57374866,Rabat,12000484.1,1882.0,Souissi,Villa,9,3,https://www.avito.ma/fr/souissi/villas_et_riads/Villa_%C3%A0_vendre_57374866.htm
57377947,Rabat,12000484.1,2000.0,Souissi,Villa,8,3,https://www.avito.ma/fr/souissi/villas_et_riads/Villa_%C3%A0_vendre_Rabat_Souissi_Orangerie_57377947.htm
57374326,Casablanca,5600189.9,484.0,Almaz,Villa,7,2,https://www.avito.ma/fr/almaz/villas_et_riads/Villa_de_luxe_sur_almaz_57374326.htm
57374122,Casablanca,2900130.5,143.0,Autre secteur,Villa,8,3,https://www.avito.ma/fr/autre_secteur/villas_et_riads/SOMPTUEUX_RIAD_AU_C_UR_DE_LA_M%C3%89DINA_DE_CASABLANCA_57374122.htm
57375715,Rabat,9500495.7,700.0,Hay Riad,Villa,6,2,https://www.avito.ma/fr/hay_riad/villas_et_riads/Villa_%C3%A0_vendre_%C3%A0_Hay_Riyad_57375715.htm
57372270,Rabat,7200218.5,400.0,Hay Riad,Villa,4,1,https://www.avito.ma/fr/hay_riad/villas_et_riads/Villa_au_secteur14_3_niveau_tr%C3%A8s_bon_emplacements_57372270.htm
57371491,Marrakech,1700064.1,450.0,Route d'Ourika,Villa,3,1,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/belle_Villa_moderne_avec_couchers_de_soleil_unique_57371491.htm
57371486,Marrakech,1700064.1,450.0,Route d'Ourika,Villa,3,1,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/Villa_%C3%A9l%C3%A9gante_modern_avec_piscine_calm___s%C3%A9curis%C3%A9_57371486.htm
57371412,Marrakech,1600028.6,452.0,Route d'Ourika,Villa,3,1,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/Villa_%C3%A0_fort_rendement___Investissement_rentable_57371412.htm
57371379,Marrakech,1600028.6,450.0,Route d'Ourika,Maison,3,1,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/Une_opportunit%C3%A9_qui_parle_d_elle_m%C3%AAme_a_Ourika_57371379.htm
57370931,Marrakech,1700064.1,1000.0,Route d'Ourika,Villa,3,1,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/Villa_Semi_fini_30km_de_Jamee_El_Fna_57370931.htm
57370926,Casablanca,4800085.7,700.0,Autre secteur,Villa,4,1,https://www.avito.ma/fr/autre_secteur/villas_et_riads/Villas_a_vendre_a_riad_bouskoura_57370926.htm
57374074,Marrakech,2600023.9,320.0,Assif,Villa,10,4,https://www.avito.ma/fr/assif/villas_et_riads/Villa_en_vente_57374074.htm
57370226,Casablanca,3700054.8,250.0,Oulfa,Villa,6,2,https://www.avito.ma/fr/oulfa/villas_et_riads/CMN_HA_1930___Villa_%C3%A0_vendre_%C3%A0_Oulfa_57370226.htm
56774769,Rabat,8500320.4,244.0,Hay Nahda,Villa,3,1,https://www.avito.ma/fr/hay_nahda/villas_et_riads/%C3%80_VENDRE___Villa_de_244_m%C2%B2_%C3%A0_Rabat_56774769.htm
56700923,Marrakech,4150214.6,415.0,Route d'Amezmiz,Villa,4,1,https://www.avito.ma/fr/route_d_amezmiz/villas_et_riads/Villa_%C3%A0_personnaliser___Piscine___4_suites_56700923.htm
56768767,Marrakech,1999990.7,152.0,Bab Aylan,Villa,9,3,https://www.avito.ma/fr/bab_aylan/villas_et_riads/Ryad_de_152m_de_Surface_%C3%A0_Marrakech_56768767.htm
56943814,Marrakech,7200218.5,364.0,Bab Doukkala,Villa,5,1,https://www.avito.ma/fr/bab_doukkala/villas_et_riads/Riad_%C3%A0_vendre_364_m%C2%B2_titr%C3%A9_%C3%A0_Bab_Doukala_Marrakech_56943814.htm
57369314,Tanger,4200052.5,160.0,Vieille montagne,Villa,5,1,https://www.avito.ma/fr/vieille_montagne/villas_et_riads/Villa_%C3%A0_Vendre_Complexe_Boubana_Golf__Tanger_57369314.htm
57092552,Marrakech,2480017.3,450.0,Route de Tahanaoute,Villa,8,3,https://www.avito.ma/fr/route_de_tahanaoute/villas_et_riads/Villa_Semi_finie_de_450_m%C2%B2_en_face_de_Noria_Golf_57092552.htm
57368899,Tanger,7000327.4,560.0,Autre secteur,Villa,9,3,https://www.avito.ma/fr/autre_secteur/villas_et_riads/___Villa_Spacieuse___560_m%C2%B2___Deux_Fa%C3%A7ades_57368899.htm
57208178,Marrakech,3200057.1,160.0,Bab Doukkala,Villa,6,2,https://www.avito.ma/fr/bab_doukkala/villas_et_riads/Grand_ancien_riad_quartier_Zaouia_57208178.htm
57367703,Marrakech,4200052.5,506.0,Hay Targa,Villa,5,1,https://www.avito.ma/fr/hay_targa/villas_et_riads/Belle_villa_57367703.htm
57367572,Marrakech,5300263.3,509.0,Amelkis,Villa,5,1,https://www.avito.ma/fr/amelkis/villas_et_riads/Villa_509_m%C2%B2_%C3%A0_vendre_%C3%A0_Amelkis_Marrakech_57367572.htm
57263753,Marrakech,2399952.9,400.0,Route d'Ourika,Villa,2,1,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/Belle_villa_Titr%C3%A9_avec_vue_Panoramique_sur_lAtlas_57263753.htm
57366303,Casablanca,12582525.3,699.0,Anfa,Villa,9,3,https://www.avito.ma/fr/anfa/villas_et_riads/Villa_racine_57366303.htm
57365772,Marrakech,7500325.0,185.0,Sidi Mimoun,Villa,5,1,https://www.avito.ma/fr/sidi_mimoun/villas_et_riads/RIAD_5CH_280M2_57365772.htm
57369269,Rabat,26001318.7,3700.0,Souissi,Villa,9,3,https://www.avito.ma/fr/souissi/villas_et_riads/Villa_Angle_Pied_Sur_Av_Bir_Kacem_57369269.htm
57365413,Marrakech,6000152.1,997.0,Route d'Ourika,Villa,6,2,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/Villa_d_Architecte_Contemporaine_57365413.htm
57127591,Rabat,15700718.8,1800.0,Souissi,Villa,5,1,https://www.avito.ma/fr/souissi/villas_et_riads/magnifique_villa_plain_pied_%C3%A0_bir_kacem_souissi_57127591.htm
57127775,Rabat,17700889.4,2000.0,Souissi,Villa,9,3,https://www.avito.ma/fr/souissi/villas_et_riads/Splendide_villa_%C3%A0_bir_kacem_souissi_57127775.htm
57365136,Casablanca,36001812.1,1800.0,Aïn Diab,Villa,6,2,https://www.avito.ma/fr/a%C3%AFn_diab/villas_et_riads/Villa_%C3%A0_d%C3%A9molir_Ain_Diab_57365136.htm
57365039,Marrakech,8200393.8,310.0,Bab Doukkala,Villa,7,2,https://www.avito.ma/fr/bab_doukkala/villas_et_riads/Charmant_Riad_Maison_d_h%C3%B4tes_57365039.htm
57365000,Marrakech,30001480.1,10000.0,Palmeraie,Maison,6,2,https://www.avito.ma/fr/palmeraie/villas_et_riads/Actif_immobilier_rare___Palmeraie_de_Marrakech_57365000.htm
57364026,Marrakech,1600028.6,550.0,Route d'Ourika,Villa,3,1,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/Belle_villa_%C3%A0_vendre_sur_la_route_d_Ourika_57364026.htm
57364012,Marrakech,3300092.6,630.0,Route d'Ourika,Villa,6,2,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/__Villa_d_h%C3%B4tes_titr%C3%A9e_%C3%A0_Ourika_Vue_Atlas__licence_57364012.htm
57367557,Casablanca,6800256.3,711.0,Polo,Villa,4,1,https://www.avito.ma/fr/polo/villas_et_riads/Villa_sur_Polo_commerciale_57367557.htm
57363556,Casablanca,9200389.1,610.0,Aïn Diab,Villa,5,1,https://www.avito.ma/fr/a%C3%AFn_diab/villas_et_riads/Villa_Ain_Diab_extansion_57363556.htm
57363180,Marrakech,1449975.3,500.0,Route d'Ourika,Villa,3,1,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/Villa_route_Ourika_57363180.htm
57362884,Marrakech,1600028.6,1000.0,Route d'Ourika,Villa,4,1,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/Villa_Semi_Fini_%C3%A0_Vendre___R%C3%A9gion_de_Marrakech_57362884.htm
56931389,Tanger,3500163.7,326.0,Centre,Villa,7,2,https://www.avito.ma/fr/centre/villas_et_riads/Villa_Luxe___Confort_%C3%A0_Petit_Prix_56931389.htm
57362660,Tanger,3450145.9,240.0,Val Fleuri,Villa,3,1,https://www.avito.ma/fr/val_fleuri/villas_et_riads/Villa_titr%C3%A9_300_m%C2%B2_Val_Feuri_Bassatine_Tanger_57362660.htm
57362086,Marrakech,5100192.2,600.0,Targa,Villa,11,1,https://www.avito.ma/fr/targa/villas_et_riads/Vente_villa_%C3%A0_Targa_avec_piscine_57362086.htm
57364231,Marrakech,9450477.9,630.0,Route de Casablanca,Villa,9,3,https://www.avito.ma/fr/route_de_casablanca/villas_et_riads/Villa_%C3%A0_vendre_Route_de_Casa_57364231.htm
57360981,Marrakech,3200057.1,320.0,Targa,Villa,10,4,https://www.avito.ma/fr/targa/villas_et_riads/Vente_villa_situ%C3%A9e_aux_portes_de_Marrakech_57360981.htm
57360639,Marrakech,2399952.9,200.0,Massira 3,Villa,5,1,https://www.avito.ma/fr/massira_3/villas_et_riads/Petite_villa_57360639.htm
56366635,Casablanca,10500491.0,579.0,Longchamps,Villa,1,1,https://www.avito.ma/fr/longchamps/villas_et_riads/Villa_%C3%A0_D%C3%A9molir_sur_Longchamps_56366635.htm
57359963,Marrakech,4000161.4,325.0,Targa,Villa,4,1,https://www.avito.ma/fr/targa/villas_et_riads/Villa_%C3%A0_Vendre_avec_piscine_priv%C3%A9e_%C3%A0_targa_57359963.htm
57359211,Rabat,10000493.4,920.0,Souissi,Villa,6,2,https://www.avito.ma/fr/souissi/villas_et_riads/Vente_Luxueuse_Villa_sur_MENZEH_57359211.htm
55843030,Tanger,2700059.4,521.0,De La Plage,Villa,8,3,https://www.avito.ma/fr/de_la_plage/villas_et_riads/Belle_villa_1i%C3%A8re_ligne_de_mer_55843030.htm
55830282,Tanger,4000161.4,280.0,Autre secteur,Villa,4,1,https://www.avito.ma/fr/autre_secteur/villas_et_riads/Magnifique_villa_%C3%A0_vendre_%C3%A0_Rahrah_55830282.htm
57358826,Rabat,8500320.4,400.0,Hay Riad,Villa,3,1,https://www.avito.ma/fr/hay_riad/villas_et_riads/Coquette_villa_en_vente_Hay_Riad_Rabat_57358826.htm
57165685,Marrakech,5990256.5,620.0,Hay Targa,Villa,4,1,https://www.avito.ma/fr/hay_targa/villas_et_riads/Villa_%C3%A0_Marrakech_meubl%C3%A9e_57165685.htm
57346836,Tanger,7000327.4,560.0,Branes 2,Villa,10,4,https://www.avito.ma/fr/branes_2/villas_et_riads/Villa_%C3%80_vendre_560_m_Trial_Atlas_57346836.htm
57283972,Marrakech,2499988.4,707.0,Targa,Villa,1,1,https://www.avito.ma/fr/targa/villas_et_riads/Terrain_pour_villa_707_m%C2%B2_a_vendre_Targa_Marrakech_57283972.htm
57357187,Marrakech,3300092.6,600.0,Sidi Abdellah Ghiat,Villa,4,1,https://www.avito.ma/fr/sidi_abdellah_ghiat/villas_et_riads/Villa_Moderne_Confort_et_Autonomie_%C3%89nerg%C3%A9tique_57357187.htm
57356688,Rabat,5700225.4,626.0,Aviation - Mabella,Villa,5,1,https://www.avito.ma/fr/aviation___mabella/villas_et_riads/VILLA_A_VENDRE_57356688.htm
57356662,Casablanca,5500154.4,200.0,Hay Hana,Villa,3,1,https://www.avito.ma/fr/hay_hana/villas_et_riads/CMN_HA_1928___Villa_%C3%A0_vendre_%C3%A0_Hay_Al_Han%C3%A2a_57356662.htm
57355676,Marrakech,2700059.4,369.0,Targa,Villa,1,1,https://www.avito.ma/fr/targa/villas_et_riads/Villa_semi_fini_57355676.htm
57355363,Marrakech,3100021.6,375.0,Les Portes de Marrakech,Villa,7,2,https://www.avito.ma/fr/les_portes_de_marrakech/villas_et_riads/Villa_Avec_Jardin_%C3%80_Vendre_Aux_Portes_De_Marrakech_57355363.htm
57024701,Marrakech,5700225.4,389.0,Les Portes de Marrakech,Villa,7,2,https://www.avito.ma/fr/les_portes_de_marrakech/villas_et_riads/Villa_neuve_%C3%A0_vendre_5_chambres_57024701.htm
57355032,Tanger,8550338.2,541.0,Californie,Villa,4,1,https://www.avito.ma/fr/californie/villas_et_riads/Villa_d_exception_au_sein_du_projet_Atlassia_Golf_57355032.htm
57239501,Rabat,34001821.4,1700.0,Souissi,Villa,8,3,https://www.avito.ma/fr/souissi/villas_et_riads/Villa_d_Exception_de_Luxe_%C3%A0_vendre_%C3%A0_Soussi_57239501.htm
57353801,Marrakech,1399957.5,1800.0,Route de Sidi A. Ghiat,Villa,5,1,https://www.avito.ma/fr/route_de_sidi_a._ghiat/villas_et_riads/Villa_titr%C3%A9_%C3%A0_vendre_57353801.htm
57353594,Marrakech,1949973.0,2385.0,Route de Ouarzazate,Villa,4,1,https://www.avito.ma/fr/route_de_ouarzazate/villas_et_riads/Villa_avec_piscine_%C3%A0_vendre_57353594.htm
57327766,Marrakech,6000152.1,1000.0,Route de Lalla Takerkoust,Villa,7,2,https://www.avito.ma/fr/route_de_lalla_takerkoust/villas_et_riads/Villa_r%C3%A9sidence___maison_d_h%C3%B4te_57327766.htm
57352256,Tanger,8000322.7,2900.0,Achakar,Villa,4,1,https://www.avito.ma/fr/achakar/villas_et_riads/Villa_semi_fini_commercial_%C3%A0_vendre_achakar_57352256.htm
56591692,Marrakech,5000156.7,1799.180027173913,Targa,Villa,4,1,https://www.avito.ma/fr/targa/villas_et_riads/Villa_de_standing_%C3%A0_vendre_%C3%A0_Targa_400m%C2%B2_56591692.htm
52147937,Marrakech,1700064.1,297.0,Route d'Amezmiz,Villa,7,2,https://www.avito.ma/fr/route_d_amezmiz/villas_et_riads/Villa_%C3%A0_Marrakech_52147937.htm
57237480,Casablanca,7000327.4,367.0,Hay Hassani,Villa,8,3,https://www.avito.ma/fr/hay_hassani/villas_et_riads/Villa_avec_piscine_%C3%A0_vendre_57237480.htm
57351010,Marrakech,3900125.8,540.0,Sidi Abbad,Villa,7,2,https://www.avito.ma/fr/sidi_abbad/villas_et_riads/Villa_%C3%A0_vendre_samlalia_57351010.htm
57350987,Marrakech,2999986.1,423.0,Targa,Villa,8,3,https://www.avito.ma/fr/targa/villas_et_riads/Villa_Semi_Fini_a_Targa_423_m2_57350987.htm
57350974,Tanger,2499988.4,250.0,Achakar,Villa,5,1,https://www.avito.ma/fr/achakar/villas_et_riads/Villa_Semi_finie_250_m_Achakar_3_facades_57350974.htm
57214457,Rabat,8000322.7,530.0,Agdal,Villa,8,3,https://www.avito.ma/fr/agdal/villas_et_riads/Villa_%C3%A0_Vendre_Usage_Commercial_Agdal_57214457.htm
57142113,Marrakech,7600360.6,234.0,Ancienne Médina,Villa,7,2,https://www.avito.ma/fr/ancienne_m%C3%A9dina/villas_et_riads/Magnifique_Riad_en_vente_57142113.htm
57349661,Tanger,4700230.1,270.0,Achakar,Villa,5,1,https://www.avito.ma/fr/achakar/villas_et_riads/Villa_Achakar_270m_3_facades_Angle_piscine_57349661.htm
57349597,Marrakech,5500154.4,300.0,Route d'Ourika,Villa,4,1,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/Route_Ourika_km_12___villa_neuve_4_fa%C3%A7ade_57349597.htm
57323538,Marrakech,5500154.4,800.0,Route de Casablanca,Villa,4,1,https://www.avito.ma/fr/route_de_casablanca/villas_et_riads/BELLE_VILLA_A_VENDRE_%C3%80_MARRAKECH_57323538.htm
57348947,Marrakech,16674.0,120.0,Av Mohammed VI,Appartement,3,1,https://www.avito.ma/fr/av_mohammed_vi/villas_et_riads/Appartement_av_Med6_%C3%A0_vendre_57348947.htm
57348858,Casablanca,3490088.2,2.0,Aïn Diab,Villa,10,4,https://www.avito.ma/fr/a%C3%AFn_diab/villas_et_riads/Villa_Tanger_centre_ville_pour_s%C3%A9rieux_57348858.htm
57101452,Rabat,3100021.6,140.0,Les Oudayas,Villa,3,1,https://www.avito.ma/fr/les_oudayas/villas_et_riads/riad_vue_sur_mer_en_vente_aux_oudayas_57101452.htm
57322567,Marrakech,5500154.4,770.0,Route de Casablanca,Villa,12,5,https://www.avito.ma/fr/route_de_casablanca/villas_et_riads/Joli_villa_avec_3_niveaux_%C3%A0_vendre_57322567.htm
57258787,Marrakech,5800261.0,619.0,Hay Targa,Villa,6,2,https://www.avito.ma/fr/hay_targa/villas_et_riads/Jolie_villa_moderne_avec_piscine_%C3%A0_vendre_57258787.htm
57347464,Casablanca,10000493.4,500.0,Californie,Villa,6,2,https://www.avito.ma/fr/californie/villas_et_riads/VILLA_NEUVE_%C3%80_VENDRE_%C3%80_CALIFORNIE_57347464.htm
57346928,Casablanca,45332283.4,1267.0,Val Fleuri,Villa,7,2,https://www.avito.ma/fr/val_fleuri/villas_et_riads/villa_%C3%A0_d%C3%A9molir_immeuble_57346928.htm
57346827,Marrakech,2999986.1,300.0,Route d'Amezmiz,Villa,4,1,https://www.avito.ma/fr/route_d_amezmiz/villas_et_riads/Villa_titr%C3%A9_%C3%A0_vendre_57346827.htm
57346696,Casablanca,45332283.4,1267.0,Val Fleuri,Villa,6,2,https://www.avito.ma/fr/val_fleuri/villas_et_riads/Villa_%C3%A0_d%C3%A9molir_57346696.htm
57346658,Marrakech,2999986.1,850.0,Route d'Ourika,Villa,6,2,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/Villa_titr%C3%A9e_%C3%A0_vendre_57346658.htm
57345685,Tanger,1799919.7,200.0,Boukhalef,Villa,8,3,https://www.avito.ma/fr/boukhalef/villas_et_riads/___Villa_semi_fini_%C3%A0_vendre_par_cession_57345685.htm
57345587,Casablanca,3350110.4,250.0,Oulfa,Villa,11,4,https://www.avito.ma/fr/oulfa/villas_et_riads/CMN_HA_1925___Villa_%C3%A0_vendre_%C3%A0_Oulfa_57345587.htm
57345500,Marrakech,839866.6,244.0,Route de Casablanca,Maison,4,1,https://www.avito.ma/fr/route_de_casablanca/villas_et_riads/Maison_de_campagne_avec_piscine_priv%C3%A9e_route_casa_57345500.htm
57345470,Marrakech,4000161.4,215.0,Targa,Villa,4,1,https://www.avito.ma/fr/targa/villas_et_riads/Villa_avec_piscine_priv%C3%A9e_%C3%A0_Targa_57345470.htm
57334171,Rabat,10700562.1,400.0,Hay Riad,Villa,6,2,https://www.avito.ma/fr/hay_riad/villas_et_riads/Villa_de_luxe_%C3%A0_Tanger_Villa_lux_Tanger_centre_ville_57334171.htm
55867117,Marrakech,4700230.1,600.0,Route d'Amezmiz,Villa,5,1,https://www.avito.ma/fr/route_d_amezmiz/villas_et_riads/SPLENDIDE_VILLA_A_VENDRE_%C3%80_ARGAN_PRESTIGIA_55867117.htm
57208656,Marrakech,4200052.5,441.0,Sidi Abbad,Villa,7,2,https://www.avito.ma/fr/sidi_abbad/villas_et_riads/Villa_commerciale_%C3%A0_vendre_Sidi_Abbad_57208656.htm
57333436,Rabat,3490088.2,2.0,Hay Riad,Villa,6,2,https://www.avito.ma/fr/hay_riad/villas_et_riads/Villa_Tanger_centre_ville_%D9%81%D9%8A%D9%84%D8%A7_%D8%B7%D9%86%D8%AC%D8%A9_%D9%85%D8%B1%D9%83%D8%B2_%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9_57333436.htm
57343624,Marrakech,1299922.0,300.0,Route d'Ourika,Maison,4,1,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/Maison_d_h%C3%B4te_%C3%A0_Oukaimden_57343624.htm
57343332,Marrakech,3900125.8,220.0,Targa,Villa,7,2,https://www.avito.ma/fr/targa/villas_et_riads/Superbe_villa_%C3%A0_vendre_%C3%A0_Marrakech_57343332.htm
56868255,Marrakech,1499993.0,250.0,Route de Tahanaoute,Villa,1,1,https://www.avito.ma/fr/route_de_tahanaoute/villas_et_riads/Lot_de_Villa_avec_vue_sur_Atlas_56868255.htm
56672882,Rabat,21000982.1,3450.0,Souissi,Villa,9,3,https://www.avito.ma/fr/souissi/villas_et_riads/Vente_villa_bien_spacieuse_de_plain_pied_56672882.htm
57228108,Rabat,18000816.1,2400.0,Souissi,Villa,5,1,https://www.avito.ma/fr/souissi/villas_et_riads/Magnifique_villa_%C3%A0_vendre_pr%C3%A8s_de_megamall_souissi_57228108.htm
57228014,Rabat,12700552.8,1815.0,Souissi,Villa,5,1,https://www.avito.ma/fr/souissi/villas_et_riads/Villa_%C3%A0_d%C3%A9molir_%C3%A0_ONEP_souissi_57228014.htm
57185577,Marrakech,25001323.4,1799.180027173913,Palmeraie,Villa,15,6,https://www.avito.ma/fr/palmeraie/villas_et_riads/Superbe_Villa_de_Prestige_%C3%A0_la_Palmeraie_57185577.htm
56375486,Marrakech,16000825.4,307.0,Jemaa El Fna,Villa,9,3,https://www.avito.ma/fr/jemaa_el_fna/villas_et_riads/Somptueux_palais_d_hotes_%C3%A0_vendre_%C3%A0_la_Medina_56375486.htm
57340749,Tanger,5800261.0,460.0,Val Fleuri,Villa,7,2,https://www.avito.ma/fr/val_fleuri/villas_et_riads/___Villa_spacieuse_de_460m%C2%B2_%C3%A0_vendre_%C3%A0_Tanger_57340749.htm
57339510,Tanger,499997.7,16.0,M'nar,Villa,3,1,https://www.avito.ma/fr/m_nar/villas_et_riads/Villa_%C3%A9tage_57339510.htm
57339251,Rabat,7900287.2,200.0,Hay Riad,Villa,5,1,https://www.avito.ma/fr/hay_riad/villas_et_riads/__Villa_meubl%C3%A9e_haut_standing__Prestations_premium_57339251.htm
57338653,Tanger,2695021.7,417.0,la Nouvelle Ville Ibn Battouta,Villa,4,1,https://www.avito.ma/fr/la_nouvelle_ville_ibn_battouta/villas_et_riads/Villa_semi_fini_57338653.htm
57338291,Rabat,18300922.6,620.0,Hay Riad,Villa,7,2,https://www.avito.ma/fr/hay_riad/villas_et_riads/___Imposante_villa_commerciale_angle_boulevard_57338291.htm
57334373,Marrakech,4500159.0,250.0,Route d'Ourika,Villa,5,4,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/Villa_de_luxe_%C3%A0_vendre_Situ%C3%A9_%C3%A0_Golf_Akenza_57334373.htm
57337789,Casablanca,13000659.4,651.0,Californie,Villa,5,1,https://www.avito.ma/fr/californie/villas_et_riads/Villa_%C3%A0_vendre_zone_commerciale_57337789.htm
57337728,Marrakech,1600028.6,1100.0,Route d'Ourika,Villa,5,1,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/Villa_semi_finie_%C3%A0_vendre_57337728.htm
57337530,Rabat,5600189.9,280.0,Diour Jamaa,Villa,4,1,https://www.avito.ma/fr/diour_jamaa/villas_et_riads/Riad_%C3%A0_vendre_57337530.htm
57337167,Casablanca,3200057.1,130.0,Sidi Bernoussi,Villa,6,2,https://www.avito.ma/fr/sidi_bernoussi/villas_et_riads/Villa_3_fa%C3%A7ades_sans_vis_%C3%A0_vis__tr%C3%A8s_ensoleill%C3%A9e_57337167.htm
57168775,Marrakech,4000161.4,300.0,Route de Casablanca,Villa,3,1,https://www.avito.ma/fr/route_de_casablanca/villas_et_riads/Villa_Haut_Standing_Avec_Piscine_Route_Casa_57168775.htm
57336120,Marrakech,1870088.5,71.0,Route de Casablanca,Maison,3,1,https://www.avito.ma/fr/route_de_casablanca/villas_et_riads/Belle_maison_%C3%A0_vendre_57336120.htm
57335433,Casablanca,8000322.7,392.0,Aïn Diab,Villa,7,1,https://www.avito.ma/fr/a%C3%AFn_diab/villas_et_riads/VILLA_%C3%80_VENDRE_SUR_R%C3%89SIDENCE_AVEC_PISCINE_AIN_DIAB_57335433.htm
57334923,Casablanca,8500320.4,289.0,Aïn Diab,Villa,6,2,https://www.avito.ma/fr/a%C3%AFn_diab/villas_et_riads/Villa_Neuve_%C3%A0_Vendre_%C3%A0_Ain_Diab_57334923.htm
57334259,Casablanca,10700562.1,400.0,Californie,Villa,4,1,https://www.avito.ma/fr/californie/villas_et_riads/Villa_de_luxe_%C3%A0_Tanger_%D9%81%D9%8A%D9%84%D8%A7_%D8%B1%D8%A7%D9%82%D9%8A%D8%A9_%D9%88%D8%B3%D8%B7_%D8%B7%D9%86%D8%AC%D8%A9_57334259.htm
57333927,Marrakech,3500163.7,250.0,Route de Tahanaoute,Villa,3,1,https://www.avito.ma/fr/route_de_tahanaoute/villas_et_riads/Villa_de_luxe_%C3%A0_vendre_%C3%A0_Chrifia___Marrakech_57333927.htm
55862562,Marrakech,7600360.6,400.0,Route de Tahanaoute,Villa,6,2,https://www.avito.ma/fr/route_de_tahanaoute/villas_et_riads/Villa_%C3%A0_Marrakech_golf_argan_55862562.htm
57333260,Marrakech,2850112.7,500.0,Route d'Ourika,Villa,3,1,https://www.avito.ma/fr/route_d_ourika/villas_et_riads/Vend_villa_%C3%A0_Marrakech_57333260.htm
55314442,Rabat,28001489.4,2267.0,Hay Riad,Villa,8,3,https://www.avito.ma/fr/hay_riad/villas_et_riads/Villa_neuve_exceptionnelle_%C3%A0_Hay_Riad_55314442.htm
52413703,Rabat,9500495.7,1035.0,Souissi,Villa,7,2,https://www.avito.ma/fr/souissi/villas_et_riads/Terrain_Villa_%C3%A0_OLM_52413703.htm
57331927,Marrakech,2510063.9,246.0,Targa,Villa,10,4,https://www.avito.ma/fr/targa/villas_et_riads/Vente_villa_%C3%A0_Targa_57331927.htm
57331492,Casablanca,18000816.1,2456.0,Polo,Villa,5,1,https://www.avito.ma/fr/polo/villas_et_riads/CMN_MA_2468___Villa_%C3%A0_vendre_%C3%A0_Polo_57331492.htm
57331170,Tanger,9180418.0,1020.0,Charf,Villa,7,2,https://www.avito.ma/fr/charf/villas_et_riads/Villa_%C3%A0_vendre_opportunit%C3%A9_d_investissement_57331170.htm
57334181,Casablanca,5000156.7,240.0,Polo,Villa,3,1,https://www.avito.ma/fr/polo/villas_et_riads/Villa_Andalous_57334181.htm
