id,ville,prix,surface,quartier,type_bien,nb_chambres,nb_salle_de_bains,url_annonce
49990261,Casablanca,7000.0,49.0,Riviera,Appartement,2,1,https://www.avito.ma/fr/riviera/appartements/Studio_neuf_meubl%C3%A9_50m_Riviera_49990261.htm
47217039,Casablanca,6500.0,47.0,C.I.L,Appartement,2,1,https://www.avito.ma/fr/c.i.l/appartements/Studio_meubl%C3%A9_Quartier_CIL_47217039.htm
57397434,Casablanca,3500.0,46.0,Ain Sebaa,Appartement,2,1,https://www.avito.ma/fr/ain_sebaa/appartements/Chic_studio_%C3%A0_Ain_Sebaa_3500dh_57397434.htm
57304399,Casablanca,14000.0,150.0,Ferme Bretone,Appartement,4,1,https://www.avito.ma/fr/ferme_bretone/appartements/Appartement_meubl%C3%A9_150_m%C2%B2_Ferme_Bretone_57304399.htm
57397411,Casablanca,16000.0,171.0,Racine,Appartement,4,1,https://www.avito.ma/fr/racine/appartements/Appartement_Racine_meubl%C3%A9_57397411.htm
57397402,Tanger,3500.0,120.0,Ennasr,Appartement,4,1,https://www.avito.ma/fr/ennasr/appartements/Appartement_%C3%A0_louer_3_chambres_57397402.htm
57397396,Casablanca,4600.0,60.0,Maarif,Appartement,2,1,https://www.avito.ma/fr/maarif/appartements/Studio_%C3%A0_louer_hypercentre_Maarif_57397396.htm
56019804,Casablanca,30000.0,700.0,Autre secteur,Villa,6,2,https://www.avito.ma/fr/autre_secteur/villas_et_riads/Villa_location_%C3%A0_bouskoura_ville_verte_56019804.htm
57397361,Marrakech,25000.0,1200.0,Route de Fès,Villa,5,1,https://www.avito.ma/fr/route_de_f%C3%A8s/villas_et_riads/Villa_Rte_fez_sans_vis_%C3%A0_vis_meuble_57397361.htm
57397356,Casablanca,3600.0,130.0,Oulfa,Appartement,3,1,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_louer_Oulfa_rond_point_Chahdia_57397356.htm
57397335,Tanger,7000.0,120.0,Iberie,Appartement,4,1,https://www.avito.ma/fr/iberie/appartements/Appartement_moderne_meubl%C3%A9_avec_balcon_%C3%A0_Ibiria_57397335.htm
57267438,Casablanca,15000.0,107.0,Casablanca Finance City,Appartement,3,1,https://www.avito.ma/fr/casablanca_finance_city/appartements/%C3%80_CFC_Appartement_meubl%C3%A9_pour_location_de_107m%C2%B2_57267438.htm
57397275,Tanger,8500.0,100.0,Centre,Appartement,4,1,https://www.avito.ma/fr/centre/appartements/Appartement_spacieux_%C3%A0_louer_centre_ville_57397275.htm
57397226,Marrakech,5000.0,70.0,Autre secteur,Appartement,2,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_louer_70_m%C2%B2_%C3%A0_Marrakech_57397226.htm
57397092,Tanger,7000.0,87.0,Marjane,Appartement,4,1,https://www.avito.ma/fr/marjane/appartements/Appartement_%C3%A0_louer_87_m%C2%B2_%C3%A0_Marjane_57397092.htm
57325295,Marrakech,5000.0,54.0,Issil,Appartement,2,1,https://www.avito.ma/fr/issil/appartements/Appartement_%C3%A0_louer_50_m%C2%B2_%C3%A0_Marrakech_57325295.htm
57274279,Rabat,40000.0,500.0,Souissi,Villa,7,3,https://www.avito.ma/fr/souissi/villas_et_riads/Coquette_villa_de_500_m%C2%B2_a_louer_a_Jnane_Souissi_57274279.htm
57397040,Rabat,4500.0,60.0,Agdal,Appartement,2,1,https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_louer_55_m%C2%B2_%C3%A0_Rabat_57397040.htm
55934944,Rabat,18000.0,160.0,Agdal,Appartement,5,1,https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_louer_160_m%C2%B2_%C3%A0_Rabat_55934944.htm
57396974,Casablanca,16999.0,22.0,Racine,Appartement,6,2,https://www.avito.ma/fr/racine/appartements/Bel_appartement_Racine_en_hauteur_57396974.htm
57396914,Casablanca,9000.0,100.0,Bourgogne,Appartement,3,1,https://www.avito.ma/fr/bourgogne/appartements/Appartement_au_triangle_d_or_57396914.htm
57364922,Casablanca,10000.0,100.0,Bourgogne,Appartement,3,1,https://www.avito.ma/fr/bourgogne/appartements/Appartement_meubl%C3%A9_Cit%C3%A9_des_Arts_57364922.htm
57396899,Casablanca,3200.0,58.0,Oulfa,Appartement,3,1,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_louer_58_m%C2%B2_%C3%A0_Casablanca_57396899.htm
57396876,Rabat,2500.0,60.0,Hay Nahda,Appartement,2,1,https://www.avito.ma/fr/hay_nahda/appartements/Studio_pour_filles_%C3%A0_louer_%C3%A0_Rabat_57396876.htm
57396845,Casablanca,6200.0,115.0,Ain Sebaa,Maison,3,1,https://www.avito.ma/fr/ain_sebaa/appartements/Des_Apparts_Meubl%C3%A9s_Hauts_Standing_Finition_57396845.htm
57396834,Casablanca,8500.0,38.0,Oasis,Appartement,2,1,https://www.avito.ma/fr/oasis/appartements/Studio_meubl%C3%A9_%C3%A0_l_oasis_57396834.htm
57396798,Casablanca,16500.0,200.0,Gauthier,Appartement,5,1,https://www.avito.ma/fr/gauthier/appartements/Appartement_meubl%C3%A9_%C3%A0_louer_200_m%C2%B2_%C3%A0_Casablanca_57396798.htm
57396791,Rabat,2500.0,602500.0,Hay Nahda,Maison,2,1,https://www.avito.ma/fr/hay_nahda/appartements/Appart_%C3%A0_louer_%C3%A0_Rabat_Hay_Nahda_1_57396791.htm
57396778,Casablanca,8000.0,60.0,Triangle d'Or,Appartement,2,1,https://www.avito.ma/fr/triangle_d_or/appartements/Studio_haut_standing_au_triangle_d_or_57396778.htm
57396730,Casablanca,6200.0,70.0,Belvédère,Appartement,3,1,https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Appartement_%C3%A0_louer_70_m%C2%B2_%C3%A0_Casablanca_57396730.htm
57396685,Casablanca,6000.0,80.0,Autre secteur,Appartement,3,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_louer_78_m%C2%B2_%C3%A0_Casablanca_57396685.htm
57396678,Rabat,1400.0,30.0,Hay Nahda,Maison,1,1,https://www.avito.ma/fr/hay_nahda/appartements/Chambre_%C3%A0_louer_pour_hommes_%C3%A0_Rabat_57396678.htm
57396671,Rabat,6000.0,75.0,Hay Nahda,Appartement,2,1,https://www.avito.ma/fr/hay_nahda/appartements/Bel_Appartement_meubl%C3%A9_%C3%A0_rabat_hay_nahda_57396671.htm
57396664,Casablanca,3600.0,125.0,Oulfa,Appartement,4,1,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_louer_125_m%C2%B2_%C3%A0_Casablanca_57396664.htm
57396663,Rabat,2800.0,50.0,Hay Nahda,Maison,2,1,https://www.avito.ma/fr/hay_nahda/appartements/Appart_location_a_rabat_hay_nahda_1_57396663.htm
57396661,Rabat,1500.0,35.0,Hay Nahda,Appartement,1,1,https://www.avito.ma/fr/hay_nahda/appartements/Studio_%C3%A0_louer_pour_les_filles_%C3%A0_Rabat_57396661.htm
54896592,Casablanca,6400.0,50.0,2 Mars,Appartement,2,1,https://www.avito.ma/fr/2_mars/appartements/Studio_meubl%C3%A9_50m%C2%B2___2_Mars___Anoual_Tram_%C3%A0_Pied_54896592.htm
56709520,Rabat,13000.0,200.0,Agdal,Appartement,4,1,https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_louer_170_m%C2%B2_Agdal_Rabat_56709520.htm
57346935,Casablanca,6000.0,90.0,Centre Ville,Appartement,3,1,https://www.avito.ma/fr/centre_ville/appartements/Appartement_Meubl%C3%A9_57346935.htm
57279158,Casablanca,7000.0,52.0,Maarif,Appartement,2,1,https://www.avito.ma/fr/maarif/appartements/STUDIO_meubl%C3%A9_%C3%A0_louer_%C3%A0_maarif_sans_vis_%C3%A0_vis_57279158.htm
57135931,Tanger,500.0,123.0,Castilla,Appartement,5,1,https://www.avito.ma/fr/castilla/appartements/Appartement_%C3%A0_louer_%C3%A0_Tanger_57135931.htm
57396467,Rabat,12500.0,112.0,Hay Riad,Maison,4,1,https://www.avito.ma/fr/hay_riad/appartements/Appart_3_ch_vide_%C3%A0_louer_%C3%A0_Prestigia_57396467.htm
57396445,Rabat,2800.0,60.0,Hay Nahda,Maison,2,1,https://www.avito.ma/fr/hay_nahda/appartements/J_ai_un_apprt_location_hay_nahda_1_57396445.htm
57081269,Casablanca,7500.0,47.0,Les Princesses,Appartement,2,1,https://www.avito.ma/fr/les_princesses/appartements/Studio_en_location_princesse_57081269.htm
57396334,Casablanca,14000.0,95.0,Maarif,Appartement,4,1,https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_louer_95_m%C2%B2_%C3%A0_Casablanca_57396334.htm
57396313,Casablanca,7500.0,44.0,Ferme Bretone,Appartement,2,1,https://www.avito.ma/fr/ferme_bretone/appartements/%C3%80_louer_splendide_studio_%C3%A0_Ferme_Bertoune_57396313.htm
57396128,Marrakech,8000.0,105.0,Route de Casablanca,Appartement,3,1,https://www.avito.ma/fr/route_de_casablanca/appartements/Joli_appartement_meubl%C3%A9_57396128.htm
57396126,Marrakech,8200.0,94.0,Centre Ville,Appartement,3,1,https://www.avito.ma/fr/centre_ville/appartements/Tr%C3%A8s_bel_appartement_vide_57396126.htm
57396044,Casablanca,7000.0,66.0,Roches Noires,Appartement,2,1,https://www.avito.ma/fr/roches_noires/appartements/Appartement_meubl%C3%A9_%C3%A0_louer_57396044.htm
57396011,Marrakech,2500.0,72.0,M'Hamid,Appartement,3,1,https://www.avito.ma/fr/m_hamid/appartements/Appartement_%C3%A0_Rahn_M_hamid_57396011.htm
57395958,Marrakech,9000.0,65.0,Victor Hugo,Appartement,3,1,https://www.avito.ma/fr/victor_hugo/appartements/Appartement_meubl%C3%A9_2_chambres_%C3%A0_cot%C3%A9_Victor_hugo_57395958.htm
57371473,Casablanca,20000.0,842.4755007153076,Triangle d'Or,Appartement,5,1,https://www.avito.ma/fr/triangle_d_or/appartements/Appartement_meubl%C3%A9_3chambre_%C3%A0_louer_Triangle_d_Or_57371473.htm
57395902,Marrakech,8200.0,110.0,Guéliz,Appartement,3,1,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Magnifique_appartement_vide_57395902.htm
57395892,Marrakech,10000.0,115.0,Victor Hugo,Appartement,4,1,https://www.avito.ma/fr/victor_hugo/appartements/Location_joli_appartement_3_chambre_vide_57395892.htm
57395888,Casablanca,20000.0,24.0,Ferme Bretone,Maison,3,2,https://www.avito.ma/fr/ferme_bretone/appartements/Penthouse_%C3%A0_louer_120_m%C2%B2_%C3%A0_Casablanca_57395888.htm
57395884,Marrakech,10000.0,90.0,Guéliz,Appartement,3,1,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Magnifique_appartement_meubl%C3%A9_57395884.htm
57395734,Casablanca,8500.0,129.0,Belvédère,Appartement,4,1,https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Appartement_%C3%A0_louer_quartier_Belv%C3%A9d%C3%A8re_57395734.htm
57395702,Casablanca,7000.0,44.0,Hermitage,Appartement,1,1,https://www.avito.ma/fr/hermitage/appartements/Studio_%C3%A9quip%C3%A9_neuf_%C3%A0_louer_44m%C2%B2___Hermitage_Anoual_57395702.htm
57395677,Marrakech,9800.0,72.0,Guéliz,Appartement,3,1,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Magnifique_appartement_moderne_%C3%A0_louer_%C3%A0_Gu%C3%A9liz_57395677.htm
57399334,Tanger,5000.0,120.0,Mesnana,Appartement,4,1,https://www.avito.ma/fr/mesnana/appartements/Joli_appartement_avec_trois_chambres_57399334.htm
57395626,Marrakech,10000.0,83.0,Semlalia,Appartement,2,1,https://www.avito.ma/fr/semlalia/appartements/Appartement_%C3%A0_louer__longue_dur%C3%A9e__57395626.htm
57395605,Casablanca,8900.0,120.0,2 Mars,Appartement,3,1,https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_louer_90_m%C2%B2_%C3%A0_Casablanca_57395605.htm
57395478,Rabat,3500.0,40.0,Kébibat,Appartement,1,1,https://www.avito.ma/fr/k%C3%A9bibat/appartements/Appartement_%C3%A0_louer_40_m%C2%B2_%C3%A0_Rabat_57395478.htm
57395402,Tanger,12000.0,90.0,Mozart,Appartement,3,1,https://www.avito.ma/fr/mozart/appartements/Appartement_%C3%A0_louer_90_m%C2%B2_%C3%A0_Tanger_57395402.htm
57395327,Casablanca,9000.0,90.0,Les Princesses,Maison,3,1,https://www.avito.ma/fr/les_princesses/appartements/Appart_2_ch_meubl%C3%A9_%C3%A0_louer_aux_princesses_57395327.htm
57395293,Casablanca,12000.0,120.0,Maarif,Maison,4,1,https://www.avito.ma/fr/maarif/appartements/Emplacement_premium_pr%C3%A8s_de_l_h%C3%B4pital_HPIC_57395293.htm
57316175,Casablanca,11000.0,100.0,Gauthier,Appartement,3,1,https://www.avito.ma/fr/gauthier/appartements/Appartement_%C3%A0_louer_100_m%C2%B2_%C3%A0_Casablanca_57316175.htm
57102569,Casablanca,5000.0,70.0,Autre secteur,Appartement,3,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_meubl%C3%A9_%C3%A0_louer_70_m%C2%B2_%C3%A0_Dar_bouazza_57102569.htm
57395245,Marrakech,7500.0,80.0,Av Abdelkrim El Khattabi,Appartement,4,1,https://www.avito.ma/fr/av_abdelkrim_el_khattabi/appartements/Appartement_de_luxe_meubl%C3%A9_%C3%A0_louer_Tour_Malak_57395245.htm
57398971,Rabat,13000.0,120.0,Hassan,Appartement,5,1,https://www.avito.ma/fr/hassan/appartements/Location_appartement_meubl%C3%A9_3_chambres_salon_57398971.htm
57395227,Marrakech,8000.0,78.0,Route de Casablanca,Maison,2,1,https://www.avito.ma/fr/route_de_casablanca/appartements/168812_Appart_%C3%A0_louer_%C3%A0_8000DH_%C3%A0_Route_De_Casablanca_57395227.htm
57395225,Casablanca,6500.0,63.0,Bourgogne,Maison,2,1,https://www.avito.ma/fr/bourgogne/appartements/168128_Appt_%C3%A0_louer_%C3%A0_6500DH_%C3%A0_Bourgogne__Sidi_Bel_57395225.htm
57395226,Casablanca,50000.0,619.0,Bourgogne,Villa,6,2,https://www.avito.ma/fr/bourgogne/villas_et_riads/169152_Villa_%C3%A0_louer_%C3%A0_50000DH_%C3%A0_Bourgogne__Anfa__57395226.htm
57395224,Marrakech,5000.0,70.0,Hay Izdihar,Maison,3,1,https://www.avito.ma/fr/hay_izdihar/appartements/%D8%AD%D9%8A_%D8%A5%D8%B2%D8%AF%D9%87%D8%A7%D8%B1_57395224.htm
56792054,Casablanca,10000.0,57.0,Centre Ville,Appartement,1,1,https://www.avito.ma/fr/centre_ville/appartements/Location_Appartement_2_pi%C3%A8ces_de_57_m2_%C3%A0_Casablanca_56792054.htm
57395216,Casablanca,7000.0,39.0,Oulfa,Appartement,2,1,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_louer_39_m%C2%B2_%C3%A0_Casablanca_57395216.htm
57302284,Casablanca,11000.0,150.0,Maarif,Maison,3,3,https://www.avito.ma/fr/maarif/appartements/%C3%A0_maarif_Apprt_meubl%C3%A9_tr%C3%A9s_joliment_57302284.htm
56495662,Casablanca,8500.0,55.0,Racine,Appartement,1,1,https://www.avito.ma/fr/racine/appartements/Location_Appartement_2_pi%C3%A8ces_de_55_m2_%C3%A0_Casablanca_56495662.htm
57315863,Casablanca,8500.0,100.0,Gauthier,Appartement,3,1,https://www.avito.ma/fr/gauthier/appartements/Appartement_%C3%A0_louer_100_m%C2%B2_%C3%A0_Casablanca_57315863.htm
57395143,Marrakech,250.0,80.0,Guéliz,Appartement,4,1,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_Gu%C3%A9liz_Plaza_Marrakech_57395143.htm
57395147,Marrakech,250.0,80.0,Daoudiate,Appartement,4,1,https://www.avito.ma/fr/daoudiate/appartements/Appartement_Daoudiate_c%C3%B4t%C3%A9_CHU_57395147.htm
57395133,Marrakech,3000.0,70.0,Route de Safi,Appartement,2,1,https://www.avito.ma/fr/route_de_safi/appartements/Appartement_%C3%A0_louer_70_m%C2%B2_%C3%A0_Marrakech_57395133.htm
57394981,Marrakech,300.0,70.0,Centre Ville,Appartement,3,1,https://www.avito.ma/fr/centre_ville/appartements/Appartement_Centre_ville_Marrakech_57394981.htm
57267667,Casablanca,8000.0,48.0,Anfa,Appartement,2,1,https://www.avito.ma/fr/anfa/appartements/Studio_meubl%C3%A9_%C3%A0_val_d_anfa_pour_location_57267667.htm
57394980,Marrakech,300.0,60.0,Bab Doukkala,Appartement,4,1,https://www.avito.ma/fr/bab_doukkala/appartements/Appartement_300_lila_Aswaq_salam_57394980.htm
57270373,Casablanca,4500.0,68.0,Ain Sebaa,Maison,3,1,https://www.avito.ma/fr/ain_sebaa/appartements/Pr%C3%A9s_de_clinique_akditel_Apprt_meubl%C3%A9_ain_sbaa_57270373.htm
57394952,Casablanca,6000.0,60.0,Les Cretes,Appartement,2,1,https://www.avito.ma/fr/les_cretes/appartements/%C3%80_louer_studio_vide_60m2_les_Princesses_57394952.htm
57394834,Marrakech,8400.0,95.0,Mabrouka,Appartement,4,1,https://www.avito.ma/fr/mabrouka/appartements/Appartement_Meubl%C3%A9_%C3%A0_louer_89_m%C2%B2_%C3%A0_Marrakech_57394834.htm
57384075,Marrakech,7000.0,53.0,Guéliz,Appartement,2,1,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_meubl%C3%A9_%C3%A0_Gueliz_57384075.htm
57394801,Casablanca,4500.0,95.0,Ain Sebaa,Maison,4,1,https://www.avito.ma/fr/ain_sebaa/appartements/Appart_%C3%A0_louer_%C3%A0_Ain_Sebaa_Chafchaouni_4500_dh_57394801.htm
57398461,Marrakech,2500.0,50.0,Allal El Fassi,Appartement,2,1,https://www.avito.ma/fr/allal_el_fassi/appartements/Appartement_%C3%A0_louer_50_m%C2%B2_%C3%A0_Marrakech_57398461.htm
57394785,Casablanca,7000.0,70.0,La Gironde,Appartement,2,1,https://www.avito.ma/fr/la_gironde/appartements/Studio_%C3%A0_louer_la_Gironde_7000_dh_57394785.htm
57394763,Casablanca,12000.0,80.0,Oasis,Appartement,2,1,https://www.avito.ma/fr/oasis/appartements/Location_Appartement_3_pi%C3%A8ces_de_80_m2_%C3%A0_Casablanca_57394763.htm
57370266,Casablanca,5500.0,51.0,Belvédère,Appartement,2,1,https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/maisons/Studio_%C3%A0_louer_Belv%C3%A9d%C3%A8re_meubl%C3%A9_57370266.htm
57394736,Casablanca,5500.0,60.0,Maarif,Appartement,3,1,https://www.avito.ma/fr/maarif/appartements/Location_studio_vide_2_chambres_Maarif_57394736.htm
57394654,Tanger,5000.0,126.0,Centre ville,Appartement,3,1,https://www.avito.ma/fr/centre_ville/appartements/location_longue_dur%C3%A9e_d_un_appartement_57394654.htm
57345800,Casablanca,8000.0,65.0,Racine,Appartement,2,1,https://www.avito.ma/fr/racine/appartements/Appartement_meubl%C3%A9_avec_terrasse_a_Racine_57345800.htm
57366770,Casablanca,13500.0,106.0,Casablanca Finance City,Appartement,3,1,https://www.avito.ma/fr/casablanca_finance_city/appartements/Appartement_%C3%A0_louer_106_m%C2%B2_%C3%A0_CFC_57366770.htm
57394575,Marrakech,4500.0,59.0,Mabrouka,Appartement,3,1,https://www.avito.ma/fr/mabrouka/appartements/___Appartement_%C3%A0_louer_57394575.htm
57394512,Marrakech,250.0,80.0,Es Saada,Appartement,3,1,https://www.avito.ma/fr/es_saada/appartements/Appartement_Es_saada_Marjan_%C3%89quip%C3%A9_57394512.htm
57266930,Casablanca,11000.0,180.0,Oasis,Appartement,3,1,https://www.avito.ma/fr/oasis/appartements/%C3%80_Cil_sublime_Appartement_meubl%C3%A9_pour_location_57266930.htm
57394491,Rabat,7500.0,110.0,Hassan,Appartement,3,1,https://www.avito.ma/fr/hassan/appartements/Bel_appartement_F3_vide_en_plein_de_HASSAN_57394491.htm
57394391,Marrakech,7500.0,50.0,Av Abdelkrim El Khattabi,Appartement,2,1,https://www.avito.ma/fr/av_abdelkrim_el_khattabi/appartements/Appartement_%C3%A0_louer_50_m%C2%B2_%C3%A0_Marrakech_57394391.htm
57024817,Casablanca,10500.0,70.0,Casablanca Finance City,Appartement,2,1,https://www.avito.ma/fr/casablanca_finance_city/appartements/Top_studio_CFC_57024817.htm
57394333,Casablanca,6500.0,48.0,Quartier des Hôpitaux,Appartement,2,1,https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/appartements/Studio_HSDG_Meubl%C3%A9_57394333.htm
57164928,Casablanca,6000.0,77.0,Oulfa,Appartement,2,1,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_louer_proximit%C3%A9_de_Cheikh_Khalifa_57164928.htm
57394316,Marrakech,16000.0,100.0,Agdal,Appartement,3,1,https://www.avito.ma/fr/agdal/appartements/Appartement_3_chs_prestigia_Marrakech_57394316.htm
57394306,Casablanca,7500.0,52.0,Oulfa,Appartement,2,1,https://www.avito.ma/fr/oulfa/appartements/Studio_neuf_%C3%A0_louer_%C3%A0_c%C3%B4t%C3%A9_cheikh_khalifa_57394306.htm
57394290,Casablanca,7700.0,46.0,Oasis,Appartement,2,1,https://www.avito.ma/fr/oasis/appartements/Appartement_ensoleill%C3%A9_meubl%C3%A9_B_LIVING_OASIS_57394290.htm
57394270,Tanger,7500.0,80.0,Iberie,Appartement,3,1,https://www.avito.ma/fr/iberie/appartements/Appartement_%C3%A0_louer_%C3%A0_Iberia_Tanger_57394270.htm
57394275,Casablanca,8500.0,842.4755007153076,Al Qods,Appartement,4,1,https://www.avito.ma/fr/al_qods/appartements/Location_appartement_Blvd_Qods_57394275.htm
57271850,Marrakech,4200.0,64.0,Mabrouka,Appartement,3,1,https://www.avito.ma/fr/mabrouka/appartements/Appartement_meubl%C3%A9_moyen_standing_57271850.htm
57394227,Casablanca,3500.0,40.0,Ain Sebaa,Appartement,2,1,https://www.avito.ma/fr/ain_sebaa/appartements/Chic_studio_%C3%A0_louer_%C3%A0_Ain_Sebaa_57394227.htm
57315948,Casablanca,8000.0,44.0,C.I.L,Appartement,2,1,https://www.avito.ma/fr/c.i.l/appartements/%C3%A0_CIL_Studio_meubl%C3%A9_pour_location_45m%C2%B2_57315948.htm
57316120,Casablanca,18000.0,68.0,Maârif Extension,Maison,4,1,https://www.avito.ma/fr/ma%C3%A2rif_extension/appartements/%C3%A0_racine_Apprt_meubl%C3%A9_pour_location_57316120.htm
57394017,Marrakech,15000.0,200.0,Targa,Villa,6,2,https://www.avito.ma/fr/targa/villas_et_riads/Villa_%C3%A0_louer_%C3%A0_targa_57394017.htm
57394002,Casablanca,10000.0,90.0,Maarif,Appartement,2,1,https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_louer_70_m%C2%B2_%C3%A0_Casablanca_57394002.htm
57267641,Casablanca,8500.0,36.0,Oasis,Appartement,2,1,https://www.avito.ma/fr/oasis/appartements/Studio_%C3%A0_oasis_meubl%C3%A9_tr%C3%A9s_joliment_57267641.htm
57393845,Rabat,11000.0,100.0,Hay Riad,Appartement,3,1,https://www.avito.ma/fr/hay_riad/appartements/Appartement_100_m_a_hay_ryad_57393845.htm
57305850,Tanger,2500.0,53.0,Hay Hassani,Appartement,3,1,https://www.avito.ma/fr/hay_hassani/appartements/Appartement_%C3%A0_louer_%C3%A0_Tanger_57305850.htm
57393747,Rabat,27000.0,282.0,Souissi,Appartement,5,1,https://www.avito.ma/fr/souissi/appartements/Appartement_vue_sur_l_orangeraie_de_Souissi_57393747.htm
57393697,Tanger,8500.0,498746.6908140403,Mozart,Appartement,4,1,https://www.avito.ma/fr/mozart/appartements/Appartement_meubl%C3%A9_%C3%A0_louer___Place_Mozart_57393697.htm
56006919,Casablanca,7500.0,57.0,Californie,Appartement,2,1,https://www.avito.ma/fr/californie/appartements/Studio_57m%C2%B2_Neuf_meubl%C3%A9_%C3%A0_louer_%C3%A0_Californie_56006919.htm
57393600,Rabat,4400.0,33.0,Haut Agdal,Appartement,1,1,https://www.avito.ma/fr/haut_agdal/appartements/studio_meubl%C3%A9_agdal_57393600.htm
57393582,Tanger,10000.0,120.0,Malabata,Appartement,4,1,https://www.avito.ma/fr/malabata/appartements/Appartement_%C3%A0_louer_120_m%C2%B2_%C3%A0_Tanger_57393582.htm
57393588,Casablanca,4500.0,100.0,Belvédère,Appartement,4,1,https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Appartement_%C3%A0_louer_100_m%C2%B2_%C3%A0_Casablanca_57393588.htm
57393583,Casablanca,2500.0,40.0,Centre Ville,Appartement,2,1,https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_louer_40_m%C2%B2_%C3%A0_Casablanca_57393583.htm
57393580,Rabat,22000.0,200.0,Souissi,Appartement,5,1,https://www.avito.ma/fr/souissi/appartements/Superbe_appartement_a_souissi_57393580.htm
57393571,Rabat,4100.0,31.0,Agdal,Appartement,1,1,https://www.avito.ma/fr/agdal/appartements/Studio_meubl%C3%A9_Agdal_57393571.htm
57393574,Casablanca,9000.0,95.0,Aïn Diab,Appartement,3,1,https://www.avito.ma/fr/a%C3%AFn_diab/appartements/SUPER_APPARTEMENT_VUE_SUR_MER_%C3%80_AIN_DIAB_EXTENSION_57393574.htm
57393531,Rabat,4160.0,30.0,Agdal,Appartement,2,1,https://www.avito.ma/fr/agdal/appartements/studio_meubl%C3%A9_en_loc_agdal_57393531.htm
57393515,Rabat,18000.0,250.0,Hassan,Appartement,5,1,https://www.avito.ma/fr/hassan/appartements/Location_appartement_avec_terrasse_%C3%A0_Hassan_57393515.htm
57393513,Rabat,7500.0,68.0,Agdal,Appartement,2,1,https://www.avito.ma/fr/agdal/appartements/Appartement_meubl%C3%A9_%C3%A0_louer_%C3%A0_Agdal_Rabat_57393513.htm
57393504,Casablanca,5800.0,60.0,Bourgogne,Appartement,2,1,https://www.avito.ma/fr/bourgogne/appartements/Studio_haut_standing_avec_ext%C3%A9rieur_57393504.htm
57393479,Rabat,4100.0,28.0,Diour Jamaa,Appartement,2,1,https://www.avito.ma/fr/diour_jamaa/appartements/studio_meubl%C3%A9_agdal_57393479.htm
57380547,Marrakech,38000.0,1.0,Targa,Villa,8,3,https://www.avito.ma/fr/targa/villas_et_riads/Villa_de_luxe___meubl%C3%A9e_avec_piscine_priv%C3%A9e_%C3%A0_louer_mensuellement_57380547.htm
57393440,Rabat,4150.0,32.0,Agdal,Appartement,1,1,https://www.avito.ma/fr/agdal/appartements/studio_meubl%C3%A9_agdal_57393440.htm
57393419,Casablanca,8500.0,60.0,Franceville,Appartement,2,1,https://www.avito.ma/fr/franceville/appartements/%C3%80_louer_moderne_studio_avec_terrasse__meubl%C3%A9_57393419.htm
57393402,Casablanca,8500.0,143.0,Roches Noires,Appartement,3,1,https://www.avito.ma/fr/roches_noires/appartements/CMN_AI_1068___Appartement_%C3%A0_louer_%C3%A0_Roches_Noires_57393402.htm
57393404,Casablanca,12000.0,90.0,Route d'Azemmour,Maison,2,1,https://www.avito.ma/fr/route_d_azemmour/appartements/167520_Appt_%C3%A0_louer_%C3%A0_12000DH_%C3%A0_Ain_Diab_Extension_57393404.htm
57354932,Marrakech,4500.0,60.0,Guéliz,Appartement,3,1,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_louer_Bassatine_gueliz_57354932.htm
57393348,Rabat,14000.0,140.0,Agdal,Appartement,4,1,https://www.avito.ma/fr/agdal/appartements/Bel_appartement_neuf_sans_vis_%C3%A0_vis_Agdal_57393348.htm
57393332,Rabat,13000.0,86.0,Agdal,Appartement,3,1,https://www.avito.ma/fr/agdal/appartements/Bel_appartement_%C3%A0_louer_Agdal_Rabat_57393332.htm
