id,ville,prix,surface,quartier,type_bien,nb_chambres,nb_salle_de_bain,url_annonce
annonce_1072,Marrakech,4900000.0,10000.0,Route de Fez,Villa,4,5,https://www.mubawab.ma/fr/a/8275988/tr%C3%A8s-belle-villa-sur-un-hectare-titr%C3%A9-avec-tr%C3%A8s-bon-prix
annonce_1073,Marrakech,1700000.0,1050.0,Route de l'Ourika,Villa,2,2,https://www.mubawab.ma/fr/a/8287398/villa-de-1050-m%C2%B2-situ%C3%A9-au-km-30-route-ourika
annonce_1075,Marrakech,1750000.0,1100.0,Route de l'Ourika,Villa,3,3,https://www.mubawab.ma/fr/a/8287427/villa-titr%C3%A9-sur-un-terrain-de-1100-m%C2%B2-route-ourika
annonce_1076,Marrakech,90000.0,60.0,Guéliz,Appartement,2,1,https://www.mubawab.ma/fr/a/8290201/appartement-%C3%A0-r%C3%A9nover-%E2%80%93-centre-gu%C3%A9liz
annonce_1077,Casablanca,1490000.0,87.0,Maârif Extension,Appartement,2,2,https://www.mubawab.ma/fr/pa/8182962/appartement-neuf-%C3%A0-vendre-%C3%A0-ma%C3%A2rif-extension-surface-totale-87-m%C2%B2
annonce_1078,Marrakech,6000000.0,1086.0,Hay Targa,Villa,5,2,https://www.mubawab.ma/fr/a/8199202/villa-vide-de-1086m%C2%B2-%C3%A0-vendre-avec-piscine-priv%C3%A9e-%E2%80%93-targa
annonce_1079,Rabat,6800000.0,500.0,Souissi,Villa,4,2,https://www.mubawab.ma/fr/a/7950519/villa-en-vente-avec-piscine-%C3%A0-basatin-el-menzeh
annonce_1080,Rabat,10071449.529288704,1200.0,Hay El Menzah,Villa,4,2,https://www.mubawab.ma/fr/pa/8133910/maison-de-luxe-%C3%A0-vendre-%C3%A0-hay-el-menzah-surface-de-1200-m%C2%B2
annonce_1081,Casablanca,1350000.0,88.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8292062/vente-d-un-bel-appartement-%C3%A0-les-princesses-1-pi%C3%A8ce-porte-blind%C3%A9e-s%C3%A9curit%C3%A9
annonce_1082,Casablanca,2150000.0,135.0,Maârif,Appartement,3,2,https://www.mubawab.ma/fr/a/8292059/bel-appartement-%C3%A0-vendre-%C3%A0-ma%C3%A2rif-2-pi%C3%A8ces-confortables-double-vitrage-et-chauffage-central
annonce_1083,Tanger,4400000.0,200.0,Iberie,Appartement,4,3,https://www.mubawab.ma/fr/a/8287327/appartement-04-chambres-en-vente-%C3%A0-iberia
annonce_1084,Tanger,3500000.0,140.0,Sania,Appartement,3,2,https://www.mubawab.ma/fr/a/8140983/appartement-vue-mer-en-vente-%C3%A0-malabata-hills
annonce_1085,Casablanca,1300000.0,58.0,Oasis,Appartement,1,1,https://www.mubawab.ma/fr/a/8175827/studios-%C3%A0-vendre-%C3%A0-oasis-surface-de-52-m%C2%B2-chemin%C3%A9e-et-service-de-conciergerie
annonce_1086,Casablanca,1350000.0,75.0,Les princesses,Appartement,1,2,https://www.mubawab.ma/fr/a/8291840/superbe-appartement-%C3%A0-vendre-%C3%A0-les-princesses-superficie-75-m%C2%B2-salon-marocain-s%C3%A9curit%C3%A9
annonce_1087,Casablanca,1350000.0,54.0,Maârif Extension,Appartement,1,1,https://www.mubawab.ma/fr/pa/8219208/appartement-%C3%A0-vendre-%C3%A0-ma%C3%A2rif-extension-1-belle-chambre
annonce_1088,Marrakech,741000.0,57.0,Amerchich,Appartement,1,1,https://www.mubawab.ma/fr/pa/8153583/appartement-en-vente-%C3%A0-amerchich-1-chambre
annonce_1089,Marrakech,7900000.0,324.0,Route de l'Ourika,Villa,3,4,https://www.mubawab.ma/fr/pa/8257769/vente-villa-de-luxe-%C3%A0-route-de-l-ourika
annonce_1090,Casablanca,6400000.0,373.0,Ain Diab,Appartement,3,2,https://www.mubawab.ma/fr/a/8181945/rez-de-jardin-%C3%A0-vendre-sur-ain-diab-373-m%C2%B2
annonce_1091,Casablanca,4200000.0,152.0,Casablanca Marina,Appartement,2,2,https://www.mubawab.ma/fr/a/8231389/superbe-duplex-moderne-avec-vue-lat%C3%A9rale-sur-mer
annonce_1092,Tanger,61900410.592286505,152.0,Moujahidine,Appartement,3,2,https://www.mubawab.ma/fr/pa/7462914/appartement-de-152m%C2%B2-en-vente-r%C3%A9sidence-rumaisa
annonce_1093,Marrakech,1900000.0,86.0,Route de Tahanaout,Appartement,3,1,https://www.mubawab.ma/fr/a/8238336/appartement-%C3%A0-vendre
annonce_1094,Marrakech,43000000.0,1200.0,Route de Ouarzazate,Villa,11,15,https://www.mubawab.ma/fr/a/8221326/domaine-de-prestige-%C3%A0-marrakech-deux-villas-de-luxe-meubl%C3%A9es-sur-9-000-m%C2%B2
annonce_1095,Casablanca,2170000.0,98.0,Maârif Extension,Appartement,2,2,https://www.mubawab.ma/fr/pa/8272960/superbe-appartement-%C3%A0-vendre-%C3%A0-ma%C3%A2rif-extension-surface-de-98-m%C2%B2
annonce_1096,Marrakech,6600000.0,350.0,Agdal,Riad,5,5,https://www.mubawab.ma/fr/a/8201010/riad-%C3%A0-la-vente-%C3%A0-agdal-5-belles-chambres-meubl%C3%A9
annonce_1098,Marrakech,4500000.0,368.0,Route de l'Ourika,Villa,4,2,https://www.mubawab.ma/fr/pa/8177124/somptueuse-villa-%C3%A0-vendre-%C3%A0-route-de-l-ourika
annonce_1099,Rabat,4500000.0,190.0,Haut Agdal,Appartement,4,3,https://www.mubawab.ma/fr/a/8290152/vend-appartement-%C3%A0-haut-agdal-superficie-190-m%C2%B2-ascenseur
annonce_1100,Marrakech,15000000.0,10000.0,Route de Tahanaout,Villa,7,7,https://www.mubawab.ma/fr/a/8287938/palais-de-1-hectare-%C3%A0-vendre-%E2%80%93-route-tahanaout-km-14-marrakech
annonce_1101,Marrakech,1754000.0,71.0,Guéliz,Appartement,1,1,https://www.mubawab.ma/fr/pa/7915631/vente-d-un-bel-appartement-%C3%A0-gu%C3%A9liz
annonce_1102,Marrakech,15000000.0,4000.0,Ennakhil (Palmeraie),Villa,8,7,https://www.mubawab.ma/fr/a/7740156/maison-d-h%C3%B4tes-%C3%A0-vendre-4000m%C2%B2-piscine-priv%C3%A9e-palmeraie
annonce_1103,Casablanca,5900000.0,408.0,Casablanca Finance City,Appartement,3,3,https://www.mubawab.ma/fr/a/8289696/%C3%A0-vendre-%E2%80%93-duplex-d%E2%80%99exception-%C3%A0-casa-finance-city
annonce_1104,Marrakech,1450000.0,56.0,Guéliz,Appartement,1,1,https://www.mubawab.ma/fr/pa/7915664/vente-d-un-appartement-%C3%A0-gu%C3%A9liz-1-chambre
annonce_1105,Casablanca,6400000.0,464.0,Casablanca Finance City,Appartement,3,3,https://www.mubawab.ma/fr/a/8290043/%C3%A0-vendre-%E2%80%93-magnifique-duplex-%C3%A0-casa-finance-city
annonce_1106,Casablanca,8300000.0,450.0,Ain Diab,Villa,4,4,https://www.mubawab.ma/fr/a/8270247/somptueuse-maison-%C3%A0-vendre-%C3%A0-ain-diab-3-grandes-pi%C3%A8ces-places-de-stationnement-et-jardin
annonce_1108,Tanger,100000.0,90.0,Hay Hassani,Appartement,3,2,https://www.mubawab.ma/fr/a/8274690/appartement-en-vente-%C3%A0-hay-hassani-3-belles-chambres
annonce_1109,Casablanca,42000000.0,2100.0,Anfa Supérieur,Villa,5,6,https://www.mubawab.ma/fr/a/8237820/villa-moderne-%C3%A0-vendre-%C3%A0-anfa-2100m2
annonce_1110,Casablanca,2800000.0,204.0,Ain Diab Extension,Appartement,3,3,https://www.mubawab.ma/fr/pa/8275843/vente-d-un-bel-appartement-%C3%A0-ain-diab-extension-surface-totale-204-m%C2%B2
annonce_1111,Casablanca,3500000.0,120.0,Bourgogne Est,Appartement,1,2,https://www.mubawab.ma/fr/a/8268085/splendide-appartement-vue-sur-oc%C3%A9an-proche-mosqu%C3%A9e-hassan-ii
annonce_1112,Marrakech,39000000.0,17000.0,Route de l'Ourika,Villa,11,12,https://www.mubawab.ma/fr/a/8200322/villa-haute-standing-1-7-hects-%C3%A0-vendre-r-ourika
annonce_1113,Rabat,10071449.529288704,600.0,Hay El Menzah,Villa,4,2,https://www.mubawab.ma/fr/pa/8133906/somptueuse-maison-%C3%A0-vendre-%C3%A0-hay-el-menzah-4-chambres
annonce_1114,Marrakech,1064000.0,56.0,Majorelle,Appartement,2,2,https://www.mubawab.ma/fr/pa/8268248/appartement-en-vente-%C3%A0-majorelle-superficie-56-m%C2%B2
annonce_1115,Rabat,16500000.0,1900.0,Souissi,Villa,5,5,https://www.mubawab.ma/fr/a/8128656/%C3%A0-vendre-belle-villa-souissi-rabat
annonce_1116,Casablanca,1450000.0,85.0,Bourgogne Est,Appartement,2,2,https://www.mubawab.ma/fr/a/8292035/appartement-meubl%C3%A9-%C3%A0-vendre-%E2%80%93-2-chambres
annonce_1118,Marrakech,1800000.0,83.0,Guéliz,Appartement,2,2,https://www.mubawab.ma/fr/a/8116140/appartements-neufs-%C3%A0-vendre-gu%C3%A9liz
annonce_1120,Marrakech,980000.0,375.0,Marrakech,Villa,4,5,https://www.mubawab.ma/fr/a/8150713/villa-front-de-front-de-golf-ourika-vue-sur-atlas
annonce_1121,Marrakech,825000.0,481.0,Marrakech,Villa,5,5,https://www.mubawab.ma/fr/a/7905647/superbes-villas-neuve-contemporaines-15-minutes-du-centre-ville
annonce_1122,Marrakech,600000.0,505.0,Marrakech,Villa,5,1,https://www.mubawab.ma/fr/a/8150693/villa-de-505-m%C2%B2-sur-golf-prestigieux
annonce_1123,Marrakech,3900000.0,360.0,Ennakhil (Palmeraie),Riad,5,3,https://www.mubawab.ma/fr/a/8236354/un-ancien-riad-en-ruine-au-c%C5%93ur-de-la-palmeraie
annonce_1124,Marrakech,7700000.0,300.0,Rmila,Riad,5,5,https://www.mubawab.ma/fr/a/8232987/vente-d-un-superbe-riad-%C3%A0-derb-dabachi-superficie-300-m%C2%B2-ien-meubl%C3%A9
annonce_1125,Marrakech,7625000.0,422.0,Route de l'Ourika,Villa,4,5,https://www.mubawab.ma/fr/pa/8177133/villa-premium-avec-assenceur-route-de-l-ourika
annonce_1127,Marrakech,5500000.0,480.0,Hay Targa,Villa,5,4,https://www.mubawab.ma/fr/a/8284461/villa-marocaine-meubl%C3%A9e-avec-piscine-%C3%A0-vendre-%E2%80%93-style-marocain-plafonds-sculpt%C3%A9s-en-c%C3%A8dre-targa-marrakech
annonce_1128,Marrakech,7625000.0,422.0,Route de l'Ourika,Villa,4,4,https://www.mubawab.ma/fr/pa/8177131/splendide-villa-%C3%A0-vendre-%C3%A0-route-de-l-ourika-4-chambres-agr%C3%A9ables
annonce_1129,Marrakech,25000000.0,1000.0,Agdal,Villa,6,6,https://www.mubawab.ma/fr/a/8087465/villa-d%E2%80%99exception-vue-sur-le-golf-al-maaden
annonce_1131,Tanger,1176000.0,112.0,Mesnana,Appartement,3,2,https://www.mubawab.ma/fr/pa/7867406/bel-appartement-%C3%A0-vendre-%C3%A0-mesnana-tanger
annonce_1132,Marrakech,1700000.0,110.0,Guéliz,Appartement,2,1,https://www.mubawab.ma/fr/a/8234777/appartement-110-m%C2%B2-%C3%A0-vendre-victor-hugo-marrakech
annonce_1133,Marrakech,2300000.0,84.0,Agdal,Appartement,2,2,https://www.mubawab.ma/fr/a/8274974/appartement-meubl%C3%A9-%C3%A0-vendre-%E2%80%93-vue-piscine
annonce_1134,Marrakech,1675000.0,48.0,Guéliz,Appartement,1,1,https://www.mubawab.ma/fr/pa/8133713/vente-d-un-bel-appartement-%C3%A0-gu%C3%A9liz-1-belle-chambre
annonce_1135,Tanger,2790000.0,169.0,Achakar,Maison,5,3,https://www.mubawab.ma/fr/a/8281041/maison-%C3%A0-3-min-de-la-plage-de-sidi-kacem
annonce_1136,Tanger,3300000.0,127.0,Malabata,Appartement,3,2,https://www.mubawab.ma/fr/a/8287128/magnifique-appartement-%C3%A0-vendre-proche-de-villa-haris
annonce_1137,Casablanca,990641.0,77.0,Aïn Sebaâ,Appartement,2,2,https://www.mubawab.ma/fr/pa/8148183/nozha-a%C3%AFn-seba%C3%A2-bel-appartement-%C3%A0-vendre-2-chambres
annonce_1138,Marrakech,8200000.0,602.0,Route de Fez,Villa,4,4,https://www.mubawab.ma/fr/a/8275139/villa-jumel%C3%A9e-situ%C3%A9-%C3%A0-c%C3%B4t%C3%A9-du-golf-d-atlas
annonce_1139,Casablanca,11000.0,155.0,Racine,Appartement,3,2,https://www.mubawab.ma/fr/a/8279563/bel-appartement-propre-vers-total-massira-%C3%A0-louer
annonce_1140,Casablanca,560000.0,51.0,Al Azhar,Appartement,1,2,https://www.mubawab.ma/fr/pa/7622795/appartement-51-m%C2%B2-avec-37m%C2%B2-de-terrasse-r%C3%A9sidence-al-badr
annonce_1141,Casablanca,15000000.0,1000.0,Ain Diab,Villa,4,3,https://www.mubawab.ma/fr/a/8288032/villa-%C3%A0-vendre-pour-habitation-ou-commerce-sur-bd
annonce_1142,Marrakech,5990000.0,200.0,Sidi Bou Amar,Riad,4,4,https://www.mubawab.ma/fr/a/8228645/riad-laarouss-vue-atlas-bassin-chauff%C3%A9
annonce_1143,Marrakech,2200000.0,105.0,Boulevard Med 6,Appartement,3,2,https://www.mubawab.ma/fr/pa/8106410/appartement-en-vente-avenue-mohamed-6-3chambres
annonce_1144,Marrakech,3900000.0,140.0,Sidi Mimoun,Riad,5,5,https://www.mubawab.ma/fr/a/8286086/somptueux-riad-%C3%A0-vendre-%C3%A0-sidi-mimoun-6-grandes-pi%C3%A8ces-bien-meubl%C3%A9
annonce_1145,Casablanca,9250000.0,350.0,Ain Diab,Appartement,4,3,https://www.mubawab.ma/fr/a/8239354/villa-%C3%A0-vendre-emplacement-exceptionnel
annonce_1147,Marrakech,2575000.0,700.0,Route de l'Ourika,Villa,6,1,https://www.mubawab.ma/fr/a/8181101/splendide-villa-de-luxe-km-8-route-de-l-ourika
annonce_1148,Casablanca,375000.0,356.0,Route Casablanca,Villa,4,4,https://www.mubawab.ma/fr/a/8158352/villas-eco-responsables-%C3%A0-prix-imbattable
annonce_1149,Casablanca,500000.0,450.0,Route Casablanca,Villa,5,5,https://www.mubawab.ma/fr/a/8158348/villas-eco-responsables-jumel%C3%A9es-%C3%A0-prix-imbattable
annonce_1150,Marrakech,370000.0,200.0,Marrakech,Villa,3,3,https://www.mubawab.ma/fr/a/7995041/villa-neuve-3-suites
annonce_1152,Marrakech,670000.0,450.0,Route de l'Ourika,Villa,4,4,https://www.mubawab.ma/fr/a/8192079/villa-moderne-neuve-%C3%A0-vendre-sans-vis-%C3%A0-vis
annonce_1154,Marrakech,10900000.0,528.0,Route Amizmiz,Villa,5,6,https://www.mubawab.ma/fr/pa/8230480/villa-de-haut-standing-%C3%A0-vendre-%C3%A0-route-amizmiz-5-belles-chambres
annonce_1155,Casablanca,2740000.0,117.0,Maârif Extension,Appartement,2,2,https://www.mubawab.ma/fr/pa/8275759/vend-appartement-%C3%A0-ma%C3%A2rif-extension-surface-totale-117-m%C2%B2
annonce_1156,Marrakech,2300000000.0,38000.0,Ennakhil (Palmeraie),Villa,8,11,https://www.mubawab.ma/fr/a/8092985/palais-d%E2%80%99exception-au-c%C5%93ur-de-la-palmeraie-%E2%80%93-31-177-m%C2%B2
annonce_1157,Casablanca,36000000.0,1000.0,Anfa Supérieur,Villa,5,3,https://www.mubawab.ma/fr/a/7290337/villa-au-coeur-d%E2%80%99anfa-sup%C3%A9rieur
annonce_1159,Casablanca,33000000.0,2000.0,Anfa Supérieur,Villa,6,3,https://www.mubawab.ma/fr/a/7662572/belle-villa-anfa-2100-m%C3%A8tres
annonce_1160,Marrakech,6500000.0,380.0,Route de Tahanaout,Villa,4,5,https://www.mubawab.ma/fr/a/8240507/villa-neuve-sur-golf-noria
annonce_1161,Casablanca,1006770.0,77.0,Aïn Sebaâ,Appartement,3,2,https://www.mubawab.ma/fr/pa/8148181/appartement-%C3%A0-l-achat-%C3%A0-nozha-a%C3%AFn-seba%C3%A2-surface-de-88-m%C2%B2
annonce_1162,Marrakech,8300000.0,875.0,Route de l'Ourika,Villa,5,5,https://www.mubawab.ma/fr/a/8238449/villa-meubl%C3%A9e-%C3%A0-vendre-sur-le-golf
annonce_1164,Casablanca,1800000.0,110.0,Ain Diab Extension,Appartement,2,2,https://www.mubawab.ma/fr/pa/8230742/bel-appartement-%C3%A0-vendre-%C3%A0-ain-diab-extension-superficie-110-m%C2%B2-terrasse-et-jardin
annonce_1165,Marrakech,1060000.0,736.0,Route de l'Ourika,Villa,7,1,https://www.mubawab.ma/fr/a/8257631/villa-et-maison-sur-2-6-ha-de-terrain-marrakech
annonce_1166,Marrakech,15500000.0,800.0,Ennakhil (Palmeraie),Villa,7,8,https://www.mubawab.ma/fr/a/8106475/magnifique-villa-en-front-de-golf-palmeraie
annonce_1167,Casablanca,1900000.0,126.0,Ain Diab Extension,Appartement,3,3,https://www.mubawab.ma/fr/a/8273096/appartement-en-vente-%C3%A0-ain-diab-extension-surface-de-126-m%C2%B2
annonce_1168,Tanger,61900410.592286505,116.0,Moujahidine,Appartement,3,2,https://www.mubawab.ma/fr/a/8289686/bel-apparterment-%C3%A0-vendre-moujahidine
annonce_1169,Marrakech,370000.0,110.0,Mouassine,Riad,3,3,https://www.mubawab.ma/fr/a/8285537/top-affaire-a-mouassine-riad-3-chbs-bassin
annonce_1170,Casablanca,3550000.0,270.0,Ain Diab Extension,Appartement,4,3,https://www.mubawab.ma/fr/a/8273103/superbe-appartement-%C3%A0-vendre-%C3%A0-ain-diab-extension-4-belles-chambres
annonce_1172,Marrakech,4000000.0,110.0,Route Amizmiz,Villa,6,4,https://www.mubawab.ma/fr/a/8153102/villa-meubl%C3%A9e-%C3%A0-vendre-%E2%80%93-prestigia-argane
annonce_1173,Casablanca,2060000.0,120.0,Ain Diab Extension,Appartement,3,2,https://www.mubawab.ma/fr/pa/8230745/vend-appartement-%C3%A0-anfa-3-chambres-agr%C3%A9ables
annonce_1174,Casablanca,950000.0,34.0,Bourgogne Ouest,Appartement,1,1,https://www.mubawab.ma/fr/a/8288571/studios-haut-standing-%C3%A0-la-vente
annonce_1176,Tanger,61900410.592286505,245.0,Achakar,Appartement,4,3,https://www.mubawab.ma/fr/pa/8156446/villas-belazur
annonce_1177,Casablanca,1200000.0,112.0,Beauséjour,Appartement,2,2,https://www.mubawab.ma/fr/a/8277415/appartement-%C3%A0-l-achat-%C3%A0-beaus%C3%A9jour-112-m%C2%B2
annonce_1178,Marrakech,4500000.0,240.0,Route Amizmiz,Villa,5,5,https://www.mubawab.ma/fr/a/8250452/villa-contemporaine-en-vente
annonce_1179,Marrakech,1347500.0,77.0,Guéliz,Appartement,2,2,https://www.mubawab.ma/fr/pa/8058863/vente-d-un-bel-appartement-%C3%A0-gu%C3%A9liz-2-chambres-agr%C3%A9ables
annonce_1180,Marrakech,400000.0,52.0,Mhamid,Appartement,2,1,https://www.mubawab.ma/fr/pa/7461638/appartement-de-52m%C2%B2-en-vente-dyour-al-masjid
annonce_1182,Marrakech,590000.0,400.0,Hivernage,Maison,5,4,https://www.mubawab.ma/fr/a/8192083/maison-de-ville-%C3%A0-vendre-gu%C3%A9liz
annonce_1183,Marrakech,890000.0,350.0,Marrakech,Villa,4,4,https://www.mubawab.ma/fr/a/8206256/villa-5-chambres-sur-golf
annonce_1184,Marrakech,280000.0,100.0,Agdal,Appartement,3,3,https://www.mubawab.ma/fr/a/8205589/bel-appartement-de-3-chambres-%C3%A0-coucher-au-sein-d-un-golf
annonce_1185,Marrakech,1050000.0,500.0,Marrakech,Villa,5,5,https://www.mubawab.ma/fr/a/8205587/villa-luxueuse-en-premi%C3%A8re-ligne-de-golf
annonce_1187,Marrakech,245000.0,86.0,Guéliz,Appartement,2,2,https://www.mubawab.ma/fr/a/8202089/bel-appartement-2-chambres-et-grande-terrasse-en-plein-centre-v
annonce_1188,Marrakech,480000.0,184.0,Marrakech,Riad,4,1,https://www.mubawab.ma/fr/a/8192091/riad-4-chambres-situ%C3%A9-dans-la-kasbah
annonce_1189,Casablanca,1050000.0,46.0,Franceville,Appartement,1,1,https://www.mubawab.ma/fr/a/8243448/studio-franceville-1-050-000dh
annonce_1190,Casablanca,820000.0,40.0,Franceville,Appartement,1,1,https://www.mubawab.ma/fr/a/8243435/studio-franceville-820-000dh
annonce_1191,Casablanca,847000.0,42.0,Ain Diab Extension,Appartement,1,2,https://www.mubawab.ma/fr/pa/8230738/vend-appartement-%C3%A0-anfa-surface-totale-42-m%C2%B2
annonce_1192,Casablanca,900000.0,67.0,Maârif Extension,Appartement,1,1,https://www.mubawab.ma/fr/a/8272073/appartement-avec-terrasse-a-la-vente
annonce_1193,Casablanca,1400000.0,102.0,Maârif Extension,Appartement,2,2,https://www.mubawab.ma/fr/a/8272051/top-appart-2ch-meuble-a-la-vente
annonce_1194,Casablanca,1060000.0,46.0,Aïn Sebaâ,Appartement,1,1,https://www.mubawab.ma/fr/pa/8289357/vente-studio-46-m-et-20-de-terrasse-ain-sebaa
annonce_1195,Marrakech,4300000.0,104.0,Rahba Kedima,Riad,3,2,https://www.mubawab.ma/fr/a/8244557/riad-dar-el-bacha-un-bien-de-r%C3%AAve
annonce_1198,Marrakech,1400000.0,98.0,Samlalia,Appartement,2,2,https://www.mubawab.ma/fr/a/8266191/bel-appartement-de-98-m%C2%B2-%C3%A0-gu%C3%A9liz-semlalia
annonce_1199,Rabat,7300000.0,603.0,Médina,Riad,3,3,https://www.mubawab.ma/fr/a/7312714/riad-neuf-%C3%A0-vendre-vue-panoramique
annonce_1200,Rabat,10071449.529288704,600.0,Hay El Menzah,Villa,4,2,https://www.mubawab.ma/fr/pa/8213258/villa-de-haut-standing-%C3%A0-vendre-%C3%A0-hay-el-menzah-4-belles-chambres
annonce_1201,Marrakech,2100000.0,70.0,Route de Tahanaout,Appartement,2,1,https://www.mubawab.ma/fr/a/8251899/appartement-%C3%A0-vendre
annonce_1202,Marrakech,5700000.0,305.0,Hivernage,Maison,3,1,https://www.mubawab.ma/fr/a/8227155/vente-duplex-haut-standing
annonce_1203,Rabat,10071449.529288704,1000.0,Hay El Menzah,Villa,4,2,https://www.mubawab.ma/fr/pa/8133907/villa-de-luxe-%C3%A0-vendre-%C3%A0-hay-el-menzah-4-chambres
annonce_1204,Marrakech,9000000.0,440.0,Hivernage,Appartement,3,3,https://www.mubawab.ma/fr/a/8074802/duplex-%C3%A0-vendre-sur-l-hivernage
annonce_1205,Marrakech,8000000.0,410.0,Route de l'Ourika,Villa,5,5,https://www.mubawab.ma/fr/a/8058075/magnifique-villa-meubl%C3%A9e-a-vendre-sur-akenza
annonce_1206,Marrakech,2200000.0,105.0,Boulevard Med 6,Appartement,3,2,https://www.mubawab.ma/fr/pa/8218857/vend-appartement-%C3%A0-boulevard-med-6-3-belles-chambres
annonce_1207,Marrakech,4500000.0,401.0,Route de l'Ourika,Villa,3,4,https://www.mubawab.ma/fr/a/8195723/villa-%C3%A0-vendre-de-401-0-m%C2%B2-%C3%A0-marrakech-route-de-l-ourika-waky
annonce_1208,Marrakech,2400000.0,100.0,Route de l'Ourika,Appartement,2,2,https://www.mubawab.ma/fr/a/8265326/appartement-%C3%A0-vendre-de-100-0-m%C2%B2-%C3%A0-marrakech-route-de-l-ourika-waky
annonce_1209,Casablanca,1211260.0,93.0,Aïn Sebaâ,Appartement,2,2,https://www.mubawab.ma/fr/pa/8137156/nouvelle-r%C3%A9sidence-nozha-ain-seba%C3%A2-appartement-2-chambres
annonce_1210,Casablanca,2150000.0,165.0,Les princesses,Appartement,3,3,https://www.mubawab.ma/fr/a/8287119/appartement-%C3%A0-vendre-de-165-0-m%C2%B2-%C3%A0-casablanca-les-princesses
annonce_1211,Casablanca,2600000.0,170.0,Racine,Appartement,3,2,https://www.mubawab.ma/fr/a/8287673/appartement-%C3%A0-vendre-de-170-0-m%C2%B2-%C3%A0-casablanca-racine
annonce_1212,Casablanca,1622500.0,95.0,Californie,Appartement,2,1,https://www.mubawab.ma/fr/pa/8191767/appartement-%C3%A0-vendre-%C3%A0-californie-surface-de-95-m%C2%B2
annonce_1213,Marrakech,860000.0,500.0,Marrakech,Villa,5,1,https://www.mubawab.ma/fr/a/8192078/villa-de-500-m%C2%B2-habitable-sur-terrain-arbor%C3%A9
annonce_1214,Marrakech,1600000.0,640.0,Amelkis,Villa,4,1,https://www.mubawab.ma/fr/a/8192075/villa-au-style-baroque-v%C3%A9nitien
annonce_1215,Marrakech,990000.0,668.0,Marrakech,Villa,4,5,https://www.mubawab.ma/fr/a/7976431/villa-neuve-moderne-%C3%A0-15-min-de-marrakech
annonce_1216,Marrakech,4800000.0,500.0,Route de l'Ourika,Villa,6,4,https://www.mubawab.ma/fr/a/8150689/villa-aux-allures-de-palais-avec-autorisation-de-maison-d-h%C3%B4tes
annonce_1217,Marrakech,730000.0,473.0,Route de l'Ourika,Villa,8,8,https://www.mubawab.ma/fr/a/8170012/villa-salma-un-havre-de-paix-au-pied-de-l-atlas
annonce_1218,Marrakech,5228810.819634263,2800.0,Amelkis,Villa,9,9,https://www.mubawab.ma/fr/a/8157796/superbe-propri%C3%A9t%C3%A9-%C3%A0-vendre-au-coeur-d-un-golf-de-pr%C3%A9stige-%C3%A0-marr
annonce_1219,Marrakech,2700000.0,1500.0,Marrakech,Villa,9,7,https://www.mubawab.ma/fr/a/8150676/superbe-villa-15-min-du-centre-ville-de-marrakech
annonce_1220,Marrakech,570000.0,360.0,Route de l'Ourika,Villa,5,5,https://www.mubawab.ma/fr/a/8030753/superbe-villa-neuve-route-de-l-ourika
annonce_1221,Marrakech,870000.0,236.0,Route de l'Ourika,Villa,4,4,https://www.mubawab.ma/fr/a/8072262/6-villa-de-luxe-%C3%A9coresponsable-sur-la-route-de-l-ourika
annonce_1222,Casablanca,3000000.0,150.0,Maârif Extension,Appartement,2,2,https://www.mubawab.ma/fr/a/8289886/maarif-ext-appt-de-104-m%C2%B2-47m2-de-terr-a-vdre
annonce_1223,Rabat,5700000.0,410.0,Souissi,Villa,4,6,https://www.mubawab.ma/fr/a/8289857/villas-haut-standing-%C3%A0-vendre-%C3%A0-el-menzeh-route-de-zaer
annonce_1224,Casablanca,725000.0,33.0,Ain Diab Extension,Appartement,1,2,https://www.mubawab.ma/fr/pa/8230729/appartement-%C3%A0-vendre-%C3%A0-anfa-surface-totale-33-m%C2%B2-terrasse-et-jardin
annonce_1225,Marrakech,1650000.0,79.0,Guéliz,Appartement,2,1,https://www.mubawab.ma/fr/a/8285589/vend-appartement-%C3%A0-%C3%A0-camp-al-ghoul-2-chambres-agr%C3%A9ables
annonce_1226,Casablanca,7500000.0,420.0,Californie,Villa,4,3,https://www.mubawab.ma/fr/a/8269084/vila-%C3%A0-vendre-%C3%A0-californie
annonce_1227,Marrakech,5600000.0,500.0,Agdal,Villa,6,1,https://www.mubawab.ma/fr/pa/7915243/somptueuse-maison-%C3%A0-vendre-%C3%A0-agdal-surface-totale-500-m%C2%B2
annonce_1230,Tanger,600000.0,119.0,Zone Industrielle Mghogha,Appartement,2,2,https://www.mubawab.ma/fr/pa/7952119/superbe-appartement-%C3%A0-vendre-de-2-chambres
annonce_1231,Casablanca,4300000.0,230.0,Gauthier,Appartement,3,4,https://www.mubawab.ma/fr/a/8285159/appartement-luxueux-%C3%A0-vendre-gautier
annonce_1232,Marrakech,7400000.0,437.0,Route de Tahanaout,Villa,5,4,https://www.mubawab.ma/fr/a/8220810/villa-%C3%A0-noria
annonce_1233,Marrakech,3670000.0,330.0,Route de l'Ourika,Villa,4,3,https://www.mubawab.ma/fr/pa/7942547/villa-route-de-l-ourika-4-chambres-avec-piscine-priv%C3%A9e
