id,ville,prix,surface,quartier,type_bien,nb_chambres,nb_salle_de_bain,url_annonce
2201,Rabat,20000.0,152.0,Souissi,Appartement,3,2,https://www.mubawab.ma/fr/a/7957375/superbe-appartement-meubl%C3%A9-%C3%A0-louer-%C3%A1-lorangeraie-souissi-rabat
2202,Tanger,7800.0,90.0,Administratif,Appartement,2,2,https://www.mubawab.ma/fr/a/8276014/bel-appartement-au-centre-ville-quartier-administratif
2203,Casablanca,12000.0,128.0,Bourgogne Ouest,Appartement,2,2,https://www.mubawab.ma/fr/a/8258757/%C3%A0-louer-%E2%80%93-bel-appartement-%C3%A0-bourgogne-rue-ahmed-charci
2204,Casablanca,9000.0,50.0,Casablanca Finance City,Appartement,1,1,https://www.mubawab.ma/fr/a/8266803/a-louer-studio-meubl%C3%A9
2205,Casablanca,9000.0,90.0,Les princesses,Appartement,2,1,https://www.mubawab.ma/fr/a/8281555/appartement-%C3%A0-louer-%C3%A0-les-princesses-surface-de-90-m%C2%B2-bien-meubl%C3%A9
2206,Marrakech,10000.0,94.0,Camp Al Ghoul,Appartement,3,3,https://www.mubawab.ma/fr/a/8289994/appartement-%C3%A0-louer-de-94-0-m%C2%B2-%C3%A0-marrakech-camps-el-ghoul-victor-hugo
2207,Casablanca,7000.0,74.0,Maârif,Appartement,1,1,https://www.mubawab.ma/fr/a/8289993/appartement-%C3%A0-louer-de-74-0-m%C2%B2-%C3%A0-casablanca-maarif
2208,Casablanca,6800.0,80.0,Roches Noires,Appartement,1,1,https://www.mubawab.ma/fr/a/8281433/superbe-appartement-%C3%A0-louer-%C3%A0-roches-noires-surface-totale-80-m%C2%B2-bien-meubl%C3%A9
2209,Casablanca,7000.0,56.0,Plateau (Al Batha),Appartement,1,1,https://www.mubawab.ma/fr/a/8224441/studio-meuble-palmier
2210,Casablanca,8500.0,120.0,Gauthier,Appartement,2,2,https://www.mubawab.ma/fr/a/8285756/appartement-vide-gautier
2211,Casablanca,9500.0,270.0,Mers Sultan,Appartement,3,3,https://www.mubawab.ma/fr/a/8289887/grand-appartement-avec-terrasse
2212,Casablanca,6000.0,48.0,Maârif,Appartement,1,1,https://www.mubawab.ma/fr/a/8286687/studio-meubl%C3%A9-48m2-3%C3%A8-terrasse-maarif
2213,Casablanca,15000.0,140.0,Ferme Bretonne (Hay Arraha),Appartement,3,2,https://www.mubawab.ma/fr/a/8224022/appartement-en-location-sur-ferme-bretonne
2214,Casablanca,7500.0,50.0,Oasis,Appartement,1,1,https://www.mubawab.ma/fr/a/8289986/appartement-%C3%A0-louer-%C3%A0-oasis-1-belle-chambre-meubl%C3%A9
2215,Marrakech,22000.0,214.0,Boulevard Med 6,Appartement,2,2,https://www.mubawab.ma/fr/a/8231917/rez-de-jardin-%C3%A0-louer-marrakech-village-lom24083
2223,Casablanca,12000.0,100.0,Ain Diab,Appartement,2,3,https://www.mubawab.ma/fr/a/8289982/sublime-appartement-%C3%A0-louer-vide-ain-diab-2-chambres
2225,Tanger,13000.0,163.0,Iberie,Appartement,3,2,https://www.mubawab.ma/fr/a/8267959/appartement-3-chambres-en-location-%C3%A0-iberia
2227,Marrakech,9000.0,50.0,Guéliz,Appartement,1,1,https://www.mubawab.ma/fr/a/8245210/beau-studio-%C3%A0-louer-au-centre-de-gu%C3%A9liz
2228,Tanger,14000.0,140.0,Sania,Appartement,3,2,https://www.mubawab.ma/fr/a/8159045/magnifique-appart-3-chambres-a-louer-avec-piscine
2229,Casablanca,9000.0,80.0,Les princesses,Appartement,2,2,https://www.mubawab.ma/fr/a/8283954/sublime-appartement-moderne-enti%C3%A8rement-meubl%C3%A9-au-coeur-des-princesses
2230,Marrakech,28000.0,300.0,Route Casablanca,Maison,5,4,https://www.mubawab.ma/fr/a/8289647/villa-de-luxe-dans-r%C3%A9sidence-de-standing-s%C3%A9curis%C3%A9e-vide
2231,Tanger,7500.0,105.0,Malabata,Appartement,3,2,https://www.mubawab.ma/fr/a/8289666/appartement-en-location-%C3%A0-malabata-superficie-105-m%C2%B2-meubl%C3%A9
2232,Casablanca,9500.0,50.0,Casablanca Finance City,Appartement,1,1,https://www.mubawab.ma/fr/a/8289667/studio-meubl%C3%A9-%C3%A0-louer-%C3%A0-casa-finance-city
2234,Marrakech,5600.0,60.0,Route de Safi,Appartement,1,1,https://www.mubawab.ma/fr/a/8166541/appartement-sur-abwab-gueliz
2235,Tanger,12000.0,124.0,Malabata,Appartement,2,2,https://www.mubawab.ma/fr/a/8289650/appartement-meubl%C3%A9e-%C3%A0-louer-l-m-t-2094
2236,Marrakech,8000.0,78.0,Guéliz,Appartement,2,1,https://www.mubawab.ma/fr/a/8275677/location-appartement-2-chambres-gu%C3%A9liz
2237,Casablanca,4700.0,90.0,Belvédère,Appartement,2,1,https://www.mubawab.ma/fr/a/8289640/appartement-%C3%A0-louer-%C3%A0-belv%C3%A9d%C3%A8re-2-chambres-bien-meubl%C3%A9
2238,Casablanca,160000.0,657.0,Anfa,Villa,10,2,https://www.mubawab.ma/fr/a/8289616/villa-commercial-%C3%A0-louer-boulevard-moulay-rachid
2242,Casablanca,7800.0,53.0,Maârif Extension,Appartement,1,1,https://www.mubawab.ma/fr/a/8006527/location-studio-neuf-meubl%C3%A9-avec-terrasse-maarif-racine
2243,Casablanca,15000.0,181.0,Beauséjour,Appartement,3,1,https://www.mubawab.ma/fr/a/8289619/location-appartement-route-el-jadida
2244,Marrakech,15000.0,98.0,Agdal,Appartement,3,2,https://www.mubawab.ma/fr/a/8176813/location-app-3-chbres-prestigia-saphir
2245,Marrakech,14000.0,110.0,Camp Al Ghoul,Maison,2,1,https://www.mubawab.ma/fr/a/8205897/location-duplex-2-chambres-camp-el-ghoul
2246,Marrakech,10500.0,100.0,Route de l'Ourika,Appartement,3,1,https://www.mubawab.ma/fr/a/8266357/location-pavillon-3-chambres-jardin-de-l-atlas
2247,Marrakech,30000.0,400.0,Route d'Agadir - Essaouira,Villa,4,3,https://www.mubawab.ma/fr/a/8276762/location-villa-de-luxe-4-chambres-targa
2248,Marrakech,10000.0,46.0,Agdal,Appartement,1,1,https://www.mubawab.ma/fr/a/8268700/location-studio-46-m2-prestigia-argan
2249,Marrakech,9000.0,58.0,Guéliz,Appartement,2,1,https://www.mubawab.ma/fr/a/8251961/location-appartement-2-chambres-58-m2-centre-gu%C3%A9
2251,Casablanca,26000.0,159.0,Ain Diab,Appartement,2,3,https://www.mubawab.ma/fr/a/8289601/appartement-meubl%C3%A9-anfa-place-vue-sur-mer
2252,Casablanca,12500.0,110.0,Bourgogne Ouest,Appartement,3,3,https://www.mubawab.ma/fr/a/8289580/appt-3ch-a-louer-triangle-d-or
2253,Casablanca,8500.0,78.0,Racine,Appartement,2,1,https://www.mubawab.ma/fr/a/8289598/bel-appartement-vide-%C3%A0-louer
2254,Rabat,10000.0,100.0,Riyad,Appartement,2,2,https://www.mubawab.ma/fr/a/8273567/louez-cet-appartement-%C3%A0-riyad-double-vitrage-et-chauffage-central
2255,Rabat,17000.0,122.0,Souissi,Appartement,2,2,https://www.mubawab.ma/fr/a/8245929/tr%C3%A8s-bel-appartement-en-location-%C3%A0-l%E2%80%99orangerie-souissi-2-chambres-agr%C3%A9ables-sans-vis-%C3%A0-vis-salle-de-fitness-inclus
2256,Rabat,20000.0,128.0,Riyad,Appartement,3,2,https://www.mubawab.ma/fr/a/8270200/appartement-%C3%A0-louer-%C3%A0-riyad-3-pi%C3%A8ces-bien-meubl%C3%A9
2257,Casablanca,7500.0,53.0,Sidi El Khadir,Appartement,1,1,https://www.mubawab.ma/fr/a/8289581/studio-meubl%C3%A9-au-cil-grande-terrasse-dernier-%C3%A9tage
2258,Rabat,17000.0,126.0,Agdal,Appartement,2,2,https://www.mubawab.ma/fr/a/8246315/tr%C3%A8s-bel-appartement-en-location-%C3%A0-agdal-surface-totale-126-m%C2%B2-meubl%C3%A9
2260,Casablanca,7500.0,80.0,Maârif,Appartement,2,2,https://www.mubawab.ma/fr/a/8280719/appartement-%C3%A0-louer-%C3%A0-ma%C3%A2rif-3-pi%C3%A8ces
2261,Casablanca,8500.0,53.0,Casablanca,Appartement,1,1,https://www.mubawab.ma/fr/a/8289892/studio-%C3%A0-louer-53-m%C2%B2-bd-abdelmoumen-casablanca
2262,Rabat,18000.0,260.0,Agdal,Appartement,3,3,https://www.mubawab.ma/fr/a/8114238/appartement-semi-meubl%C3%A9-en-location-avec-terrasse
2263,Rabat,28000.0,235.0,Souissi,Appartement,3,4,https://www.mubawab.ma/fr/a/8176586/appartement-standing-meubl%C3%A9-neuf-a-l-orangerie-sou
2265,Casablanca,35000.0,200.0,Casablanca Marina,Appartement,2,3,https://www.mubawab.ma/fr/a/8261510/superbe-appartement-%C3%A0-louer-meubl%C3%A9-%C3%A0-marina
2266,Rabat,20000.0,140.0,Souissi,Appartement,3,3,https://www.mubawab.ma/fr/a/8270422/appartement-neuf-en-location-a-souissi
2267,Casablanca,70000.0,650.0,Ain Diab,Villa,5,6,https://www.mubawab.ma/fr/a/8196813/villa-neuve-ultra-moderne-en-finition-%E2%80%93-%C3%A0-r%C3%A9server-d%C3%A8s-maintenant
2268,Casablanca,17000.0,189.0,Casablanca Finance City,Appartement,3,3,https://www.mubawab.ma/fr/a/8281064/superbe-appartement-neuf-3-chambres-%C3%A0-louer-%C3%A0-cfc
2269,Casablanca,35000.0,235.0,Casablanca Finance City,Appartement,3,3,https://www.mubawab.ma/fr/a/7668995/appartement-meubl%C3%A9-moderne-au-cfc-avec-terrasse-235m2
2270,Casablanca,23000.0,277.0,Casablanca Finance City,Appartement,3,3,https://www.mubawab.ma/fr/a/8280242/superbe-appartement-vide-de-lux-%C3%A0-louer-%C3%A0-cfc
2271,Casablanca,8000.0,124.0,Gauthier,Appartement,2,2,https://www.mubawab.ma/fr/a/8289874/appartement-%C3%A0-louer-%C3%A0-maarif
2273,Casablanca,7200.0,130.0,Longchamps (Hay Al Hanâa),Appartement,2,2,https://www.mubawab.ma/fr/a/8289867/etage-de-villa-a-louer
2274,Casablanca,6400.0,45.0,Maârif Extension,Appartement,1,1,https://www.mubawab.ma/fr/a/8287604/tr%C3%A8s-bel-appartement-bien-situ%C3%A9-de-45-m%C2%B2
2275,Casablanca,6500.0,75.0,Racine,Appartement,2,1,https://www.mubawab.ma/fr/a/8261201/appartement-%C3%A0-louer-75-m%C2%B2-2-chambres-racine-casablanca
2276,Casablanca,4800.0,68.0,Sidi Maarouf,Appartement,2,2,https://www.mubawab.ma/fr/a/8289838/location-appartement-dans-une-r%C3%A9sidence-ferm%C3%A9e
2277,Casablanca,6000.0,98.0,Centre Ville,Appartement,1,1,https://www.mubawab.ma/fr/a/8224467/appartement-vide-haut-standing-avec-terrasse-%E2%80%93-98-m%C2%B2-location-longue-dur%C3%A9e
2278,Tanger,3500.0,80.0,Boukhalef,Appartement,2,2,https://www.mubawab.ma/fr/a/8289832/location-d-un-appartement-%C3%A0-trik-rabat-pr%C3%A8s-de-kitea-surface-totale-80-m%C2%B2
2279,Casablanca,5800.0,45.0,Oulfa,Appartement,1,1,https://www.mubawab.ma/fr/a/8289828/studio-meubl%C3%A9-%C3%A0-louer-%E2%80%93-proche-cfc-chikh-khalifa
2280,Casablanca,12500.0,110.0,Triangle d'Or,Appartement,3,2,https://www.mubawab.ma/fr/a/8289824/appartement-%C3%A0-louer-triangle-d-or
2281,Casablanca,8500.0,73.0,Casablanca,Appartement,1,1,https://www.mubawab.ma/fr/a/8289823/studio-%C3%A0-louer-73-m%C2%B2-bd-abdelmoumen-casablanca
2282,Casablanca,22000.0,180.0,Racine,Appartement,3,2,https://www.mubawab.ma/fr/a/8247224/appart-moderne-et-spacieux-plein-racine-%C3%A0-louer
2283,Casablanca,8500.0,100.0,Bourgogne Ouest,Appartement,2,2,https://www.mubawab.ma/fr/a/8256342/magnifique-appart-vue-d%C3%A9gag%C3%A9e-%C3%A0-louer-%C3%A0-bourgogne
2285,Casablanca,7000.0,63.0,Californie,Appartement,1,2,https://www.mubawab.ma/fr/a/8181221/petit-duplex-avec-jardin-privatif-en-r%C3%A9sidence-ferm%C3%A9e-%C3%A0-louer-californie
2286,Tanger,9000.0,100.0,Achakar,Appartement,2,1,https://www.mubawab.ma/fr/a/8289810/appartement-2-chambres-%C3%A0-louer-achakar
2287,Casablanca,14500.0,100.0,Racine,Appartement,2,2,https://www.mubawab.ma/fr/a/8289816/racine-%E2%80%93-appartement-%C3%A0-la-location
2288,Casablanca,6500.0,86.0,Oulfa,Appartement,2,2,https://www.mubawab.ma/fr/a/8289737/appartement-%C3%A0-louer-%E2%80%93-avec-terrasse-proche-cfc
2290,Casablanca,36000.0,250.0,Ain Diab,Villa,4,4,https://www.mubawab.ma/fr/a/8249302/magnifique-villa-%C3%A0-louer-%C3%A0-ain-diab
2291,Casablanca,25000.0,500.0,Oasis,Villa,4,4,https://www.mubawab.ma/fr/a/7693217/magnifique-villa-3-niveaux-4-chambres-%C3%A0-louer-vide
2292,Marrakech,5500.0,60.0,Hay Mabrouka,Appartement,2,1,https://www.mubawab.ma/fr/a/8289812/location-d-un-appartement-%C3%A0-hay-mabrouka-3-pi%C3%A8ces-salon-avec-d%C3%A9coration-marocaine
2293,Marrakech,11000.0,70.0,Hivernage,Appartement,2,1,https://www.mubawab.ma/fr/a/8289806/appartement-en-location-%C3%A0-hivernage-3-pi%C3%A8ces-bien-meubl%C3%A9
2294,Tanger,16000.0,180.0,Iberie,Appartement,3,1,https://www.mubawab.ma/fr/a/8289797/appartement-luxure-%C3%A0-louer-3-chambres
2295,Casablanca,16000.0,154.0,Gauthier,Appartement,3,2,https://www.mubawab.ma/fr/a/8289807/appartement-%C3%A0-louer-154-m%C2%B2-3-chambres-gauthier-casablanca
2296,Casablanca,19000.0,186.0,Racine,Appartement,4,2,https://www.mubawab.ma/fr/a/8050176/appartement-d%E2%80%99exception-meubl%C3%A9-%C3%A0-louer-racine
2297,Casablanca,10500.0,52.0,Casablanca Finance City,Appartement,1,1,https://www.mubawab.ma/fr/a/8157343/beau-studio
2298,Casablanca,5500.0,51.0,Roches Noires,Appartement,1,1,https://www.mubawab.ma/fr/a/8289795/studio-%C3%A0-louer-%C3%A0-roches-noires-1-pi%C3%A8ce-meubl%C3%A9
2299,Tanger,12500.0,160.0,Centre,Appartement,3,3,https://www.mubawab.ma/fr/a/8218484/appartement-vide-%C3%A0-louer-%C3%A0-longue-dur%C3%A9e
2300,Casablanca,7500.0,128.0,Maârif Extension,Appartement,3,2,https://www.mubawab.ma/fr/a/8289786/location-appart-vide-trois-ch-salon-socrate
2301,Rabat,7000.0,100.0,Agdal,Appartement,2,1,https://www.mubawab.ma/fr/a/7463705/bel-appartement-en-haut-agdal-rabat
2302,Casablanca,45000.0,964.0,Ain Diab,Villa,4,4,https://www.mubawab.ma/fr/a/8289765/magnifique-villa-contemporaine-%C3%A0-louer-%E2%80%93-r%C3%A9sidence-ferm%C3%A9e-bien-situ%C3%A9
2303,Casablanca,14500.0,90.0,Casablanca Finance City,Appartement,2,2,https://www.mubawab.ma/fr/a/8289758/appartement-en-location-sur-casa-finance-city
2304,Casablanca,13000.0,90.0,Casablanca Finance City,Appartement,2,2,https://www.mubawab.ma/fr/a/8289746/appartement-en-location-sur-casa-finance-city
2306,Casablanca,5000.0,32.0,Maârif Extension,Appartement,1,1,https://www.mubawab.ma/fr/a/8289664/studio-chic-%C3%A0-louer-%C3%A0-ma%C3%A2rif-extension-1-chambre-bien-meubl%C3%A9
2307,Casablanca,18000.0,150.0,Casablanca Finance City,Appartement,3,2,https://www.mubawab.ma/fr/a/8289742/appartement-en-location-sur-casa-finance-city
2308,Casablanca,15500.0,130.0,Casablanca Finance City,Appartement,3,2,https://www.mubawab.ma/fr/a/8289735/appartement-en-location-sur-casa-finance-city
2309,Tanger,7500.0,140.0,Marchan,Appartement,2,2,https://www.mubawab.ma/fr/a/8289734/centre-ville-grand-apt-2-ch-avec-balcon-courant
2310,Casablanca,13000.0,99.0,Casablanca Finance City,Appartement,2,2,https://www.mubawab.ma/fr/a/8289729/appartement-en-location-sur-casa-finance-city
2311,Rabat,16000.0,165.0,Aviation - Mabella,Appartement,3,2,https://www.mubawab.ma/fr/a/8194701/appartement-lumineux-et-spacieux-%C3%A0-l-aviation
2312,Rabat,15000.0,145.0,Agdal,Appartement,3,2,https://www.mubawab.ma/fr/a/8226542/appartement-spacieux-%C3%A0-l-agdal-3-chambres
2313,Casablanca,13000.0,127.0,Ain Diab Extension,Appartement,2,2,https://www.mubawab.ma/fr/a/8246790/location-d-un-appartement-%C3%A0-ain-diab-extension-surface-totale-127-m%C2%B2-tv
2314,Casablanca,11000.0,100.0,Ain Diab Extension,Appartement,2,2,https://www.mubawab.ma/fr/a/8202263/tr%C3%A8s-bel-appt-neuf-avec-vue-sur-mer-%C3%A0-louer-%C3%A0-5-min-du-mall
2316,Casablanca,10000.0,120.0,Ferme Bretonne (Hay Arraha),Appartement,3,2,https://www.mubawab.ma/fr/a/8289725/appartement-en-location-sur-ferme-bretonne
2317,Marrakech,11000.0,150.0,Guéliz,Villa,3,3,https://www.mubawab.ma/fr/a/8289724/%C3%A9tage-de-villa-meubl%C3%A9-%C3%A0-louer-%E2%80%93-gu%C3%A9liz-marrakech
2318,Rabat,25000.0,160.0,Souissi,Appartement,3,2,https://www.mubawab.ma/fr/a/8289717/appartement-meubl%C3%A9-au-souissi
2319,Casablanca,80000.0,1200.0,Californie,Villa,4,4,https://www.mubawab.ma/fr/a/8289705/villa-de-ma%C3%AEtre-%C3%A0-louer-californie
2320,Rabat,6000.0,36.0,Agdal,Appartement,1,1,https://www.mubawab.ma/fr/a/8289709/studio-meubl%C3%A9-%C3%A0-louer-sur-agdal
2321,Casablanca,6000.0,68.0,Hay Idrissia,Appartement,2,2,https://www.mubawab.ma/fr/a/8277541/bel-appartement-en-location-%C3%A0-mohamed-6
2322,Casablanca,9700.0,120.0,Maârif,Appartement,3,2,https://www.mubawab.ma/fr/a/8276796/appartement-en-location-%C3%A0-ma%C3%A2rif
2323,Casablanca,7500.0,48.0,Palmier,Appartement,1,1,https://www.mubawab.ma/fr/a/8289564/studio-meubl%C3%A9-%C3%A0-louer-palmier
2324,Casablanca,13000.0,200.0,CIL (Hay Salam),Appartement,4,3,https://www.mubawab.ma/fr/a/8285774/tr%C3%A8s-bel-appartement-en-location-%C3%A0-cil-hay-salam
2326,Casablanca,7000.0,52.0,Les Hôpitaux,Appartement,1,1,https://www.mubawab.ma/fr/a/8281496/bel-appartement-en-location-%C3%A0-les-h%C3%B4pitaux-surface-totale-52-m%C2%B2-meubl%C3%A9
2327,Casablanca,9000.0,100.0,Maârif,Appartement,2,2,https://www.mubawab.ma/fr/a/8287287/superbe-appartement-%C3%A0-louer-%C3%A0-triangle-d-or
2328,Casablanca,8500.0,50.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8278361/studio-meubl%C3%A9-de-tr%C3%A8s-haut-standing-%C3%A0-louer
2330,Casablanca,10000.0,150.0,Ferme Bretonne (Hay Arraha),Appartement,3,2,https://www.mubawab.ma/fr/a/8263387/appartement-de-3-chambres-et-terrasse-ferme-breton
2331,Casablanca,7700.0,78.0,Les princesses,Appartement,2,2,https://www.mubawab.ma/fr/a/8278519/appartement-de-luxe-%C3%A0-louer-quartier-princesses
2333,Casablanca,9500.0,50.0,Casablanca Finance City,Appartement,1,1,https://www.mubawab.ma/fr/a/8235476/studio-en-location-sur-casa-finance-city
2334,Rabat,15000.0,170.0,Haut Agdal,Appartement,2,2,https://www.mubawab.ma/fr/a/8286073/location-appartement-meubl%C3%A3-dans-le-haut-agdal
2335,Casablanca,19000.0,110.0,Palmier,Appartement,2,2,https://www.mubawab.ma/fr/a/7951874/appartement-en-location-sur-palmier
2338,Casablanca,48000.0,410.0,Ain Diab,Villa,4,3,https://www.mubawab.ma/fr/a/8289672/villa-moderne-%C3%A0-louer-%C3%A0-ain-diab
2339,Casablanca,6500.0,56.0,Palmier,Appartement,1,2,https://www.mubawab.ma/fr/a/8281515/appartement-%C3%A0-louer-%C3%A0-palmier-1-chambre
2340,Marrakech,3500.0,68.0,Route de Safi,Appartement,2,2,https://www.mubawab.ma/fr/a/8250199/appartement-en-location-%C3%A0-route-de-safi-2-chambres-meubl%C3%A9
2341,Marrakech,11000.0,150.0,Guéliz,Villa,3,3,https://www.mubawab.ma/fr/a/8289519/%C3%A9tage-de-villa-3-suites-%C3%A0-louer-%C3%A0-gueliz-lom26014
2343,Tanger,15000.0,75.0,Malabata,Appartement,1,1,https://www.mubawab.ma/fr/a/8183996/locations-de-vacances-pour-tous-les-go%C3%BBts-a-tanger
2344,Tanger,14000.0,100.0,Sania,Appartement,2,2,https://www.mubawab.ma/fr/a/8040556/locations-de-vacance-pour-tous-les-go%C3%BBts-a-tanger
2345,Tanger,15000.0,124.0,Sania,Appartement,3,2,https://www.mubawab.ma/fr/a/8266828/appartement-meubl%C3%A9-pour-la-location
2346,Tanger,45000.0,460.0,Jbel Kbir,Villa,4,4,https://www.mubawab.ma/fr/a/7411063/tr%C3%A8s-jolie-villa-%C3%A0-boubana-pour-la-location-lv23
2347,Tanger,28000.0,110.0,Tanger City Center,Appartement,2,2,https://www.mubawab.ma/fr/a/8183999/locations-d-un-appartement-vue-sur-mer-tanger
2350,Tanger,40000.0,750.0,Malabata,Villa,4,3,https://www.mubawab.ma/fr/a/8221299/villa-de-prestige-%C3%A0-louer-%E2%80%93-quartier-el-randori
2351,Tanger,12000.0,120.0,Marjane,Appartement,3,2,https://www.mubawab.ma/fr/a/8040548/locations-de-vacances-pour-tous-les-go%C3%BBts-a-tanger
2352,Rabat,12000.0,120.0,Agdal,Appartement,2,2,https://www.mubawab.ma/fr/a/8204357/appartement-meubl%C3%A9-avec-terrasse-haut-agdal
2357,Rabat,15000.0,180.0,Agdal,Appartement,3,2,https://www.mubawab.ma/fr/a/8198488/appartement-meubl%C3%A9-en-haut-agdal
2358,Tanger,12000.0,100.0,Tanger City Center,Appartement,2,2,https://www.mubawab.ma/fr/a/8231576/appartement-%C3%A0-louer-au-centre-ville-de-tanger
2359,Casablanca,9000.0,100.0,Maârif Extension,Appartement,2,1,https://www.mubawab.ma/fr/a/8289503/appartement-meubl%C3%A9-%C3%A0-maarif
2361,Tanger,22000.0,300.0,Malabata,Appartement,3,3,https://www.mubawab.ma/fr/a/7852069/location-d-un-duplex-meubl%C3%A9-avec-vue-sur-mer
2363,Tanger,8500.0,700.0,Bella Vista,Villa,7,5,https://www.mubawab.ma/fr/a/8214227/villa-luxueuse-%C3%A0-louer-%E2%80%93-7-chambres-vue-mer
2364,Casablanca,8500.0,57.0,Racine,Appartement,1,1,https://www.mubawab.ma/fr/a/8282178/location-studio-meubl%C3%A9-ma%C3%A2rif-racine-bd-d-anfa
2365,Marrakech,6000.0,60.0,Hay Mabrouka,Appartement,2,1,https://www.mubawab.ma/fr/a/8289552/appartement-moderne-meubl%C3%A9-%C3%A0-louer-%E2%80%93-quartier-mabrouka
2367,Tanger,7500.0,100.0,Jbel Kbir,Appartement,2,2,https://www.mubawab.ma/fr/a/8289545/appartement-rez-de-jardin-%C3%A0-louer-%E2%80%93-longue-dur%C3%A9e
2368,Rabat,55000.0,1000.0,Souissi,Villa,5,5,https://www.mubawab.ma/fr/a/8246295/location-villa-de-luxe-bien-meubl%C3%A9
2369,Marrakech,12000.0,78.0,Guéliz,Appartement,2,1,https://www.mubawab.ma/fr/a/8289526/hyper-centre-gueliz-meubl%C3%A9-2-chambres-parking-terrasse
2370,Marrakech,14000.0,90.0,Route Amizmiz,Appartement,2,2,https://www.mubawab.ma/fr/a/8288888/%C3%A0-louer-prestigia-2-chambres-meubl%C3%A9
2371,Marrakech,5000.0,60.0,Route Casablanca,Appartement,2,2,https://www.mubawab.ma/fr/a/8267799/bel-appartement-en-location-%C3%A0-route-casablanca-3-pi%C3%A8ces-confortables-bien-meubl%C3%A9
2373,Casablanca,5500.0,50.0,Belvédère,Appartement,1,1,https://www.mubawab.ma/fr/a/8203203/superbe-appartement-%C3%A0-louer-%C3%A0-belv%C3%A9d%C3%A8re-superficie-50-m%C2%B2-meubl%C3%A9
2374,Casablanca,25000.0,132.0,Ain Diab,Appartement,2,2,https://www.mubawab.ma/fr/a/8276296/anfa-place-luxe-2-chambres-meuble-132m
2376,Casablanca,6000.0,55.0,Bourgogne Est,Appartement,1,1,https://www.mubawab.ma/fr/a/8289497/location-studio-vide-bd-ziroui-%C3%A0-bourgogne
2377,Casablanca,10000.0,75.0,Gauthier,Appartement,2,2,https://www.mubawab.ma/fr/a/8289496/superbe-appartement-%C3%A0-louer-%C3%A0-gauthier-surface-de-75-m%C2%B2-meubl%C3%A9
2379,Rabat,30000.0,300.0,Riyad,Villa,5,4,https://www.mubawab.ma/fr/a/8229329/villa-f4-vide-%C3%A0-louer-%E2%80%93-hay-riad-rabat
2380,Rabat,15000.0,130.0,Hassan - Centre Ville,Appartement,3,2,https://www.mubawab.ma/fr/a/8281125/appartement-rez-de-chauss%C3%A9e-meubl%C3%A9-%C3%A0-louer-%C3%A0-hassan-%E2%80%93-rabat
2381,Rabat,20000.0,150.0,Souissi,Appartement,2,2,https://www.mubawab.ma/fr/a/8274453/appartement-de-luxe-%C3%A0-louer-%E2%80%93-r%C3%A9sidence-cl%C3%A9-blanche-l%E2%80%99orangeraie-de-souissi-rabat
2382,Casablanca,13500.0,137.0,Gauthier,Appartement,3,2,https://www.mubawab.ma/fr/a/8286011/enti%C3%A8rement-r%C3%A9nov%C3%A9
2383,Casablanca,7000.0,45.0,Bourgogne Est,Appartement,1,1,https://www.mubawab.ma/fr/a/8163910/superbe-studio-meubl%C3%A9-neuf-au-dernier-etage
2384,Casablanca,7500.0,45.0,Les Hôpitaux,Appartement,1,1,https://www.mubawab.ma/fr/a/8286009/studio-neuf-meubl%C3%A9-%E2%80%93-quartier-les-hopitaux
2385,Marrakech,7500.0,68.0,Guéliz,Appartement,2,1,https://www.mubawab.ma/fr/a/8232176/appartement-en-location-%C3%A0-gu%C3%A9liz-superficie-68-m%C2%B2-bien-meubl%C3%A9
2387,Marrakech,11000.0,140.0,Hay Targa,Villa,2,3,https://www.mubawab.ma/fr/a/8244534/rez-de-chauss%C3%A9e-villa-de-luxe-%C3%A0-louer-%C3%A0-hay-targa-2-chambres-agr%C3%A9ables-meubl%C3%A9
2388,Marrakech,7000.0,78.0,Guéliz,Appartement,2,1,https://www.mubawab.ma/fr/a/8278934/bel-appartement-en-location-%C3%A0-gu%C3%A9liz-2-chambres-agr%C3%A9ables-meubl%C3%A9
2389,Marrakech,26000.0,1900.0,Route de Fez,Villa,3,3,https://www.mubawab.ma/fr/a/8253195/magnifique-villa-%C3%A0-louer-%C3%A0-route-de-fez-5-pi%C3%A8ces-confortables-meubl%C3%A9
2390,Rabat,23000.0,160.0,Riyad,Appartement,3,2,https://www.mubawab.ma/fr/a/8274475/appartement-f3-1-ch-perso-sdb-meubl%C3%A9-%C3%A0-louer-%E2%80%93-hay-raid-rabat
2391,Marrakech,17000.0,84.0,Route Amizmiz,Appartement,2,2,https://www.mubawab.ma/fr/a/8289474/superbe-appartement-%C3%A0-louer-%C3%A0-route-amizmiz-surface-totale-84-m%C2%B2-meubl%C3%A9
2393,Rabat,45000.0,650.0,Souissi,Villa,4,4,https://www.mubawab.ma/fr/a/7879295/villa-moderne-650m2-a-louer-situ%C3%A9e-%C3%A0-bassatine-el-menz-rabat
2394,Rabat,45000.0,900.0,Souissi,Villa,5,3,https://www.mubawab.ma/fr/a/8126255/villa-neuve-%C3%A0-louer-%C3%A0-basatine-el-menzeh
