id,ville,prix,surface,quartier,type_bien,nb_chambres,nb_salle_de_bains,url_annonce,date_annonce
57322086,Rabat,18000 DH,110 m2,Agdal,Appartement,3,0,https://www.avito.ma/fr/agdal/appartements/Appartement_Meubl%C3%A9_%C3%A0_Louer_Agdal_57322086.htm,il y a 1 mois
57322075,Casablanca,6500 DH,87 m2,Oulfa,Appartement,3,0,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_louer_87_m%C2%B2_%C3%A0_Casablanca_57322075.htm,il y a 1 mois
57253851,Casablanca,6800 DH,114 m2,Abdelmoumen,Appartement,3,0,https://www.avito.ma/fr/abdelmoumen/appartements/Appartement_%C3%A0_louer_114_m%C2%B2_%C3%A0_Casablanca_57253851.htm,il y a 1 mois
57322071,Casablanca,3500 DH,56 m2,Oulfa,Appartement,3,0,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_louer_56_m%C2%B2_%C3%A0_Casablanca_57322071.htm,il y a 1 mois
57322068,Casablanca,32000 DH,360 m2,Ain Sebaa,Villa,7,0,https://www.avito.ma/fr/ain_sebaa/villas_et_riads/Villa_%C3%A0_louer_%C3%A0_Ain_Sebaa_57322068.htm,il y a 1 mois
57322047,Casablanca,2500 DH,53 m2,Oulfa,Appartement,3,0,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_louer_53_m%C2%B2_%C3%A0_Casablanca_57322047.htm,il y a 1 mois
57321957,Rabat,12000 DH,80 m2,Diour Jamaa,Appartement,3,0,https://www.avito.ma/fr/diour_jamaa/appartements/Bel_Appartement_Meubl%C3%A9_%C3%A0_Louer_Diour_Jamaa_57321957.htm,il y a 1 mois
57321895,Tanger,2200 DH,60 m2,Haddad,Appartement,3,0,https://www.avito.ma/fr/haddad/appartements/Appartement_%C3%A0_louer_60_m%C2%B2_%C3%A0_Tanger_57321895.htm,il y a 1 mois
57321856,Casablanca,5500 DH,50 m2,Riviera,Appartement,2,0,https://www.avito.ma/fr/riviera/appartements/Appartement_neuf___Gar%C3%A7onni%C3%A8re_%C3%A0_louer_57321856.htm,il y a 1 mois
57321849,Rabat,13500 DH,96 m2,Hassan,Appartement,3,0,https://www.avito.ma/fr/hassan/appartements/Appartement_R%C3%A9nov%C3%A9___Meubl%C3%A9_%C3%A0_Louer_Hassan_57321849.htm,il y a 1 mois
57206784,Casablanca,8500 DH,74 m2,Oulfa,Bureau,0,0,https://www.avito.ma/fr/oulfa/bureaux/Bureau_Premium_%C3%A0_Louer___Emplacement_Strat%C3%A9gique_57206784.htm,il y a 1 mois
57296111,Casablanca,12500 DH,106 m2,2 Mars,Bureau,0,0,https://www.avito.ma/fr/2_mars/bureaux/Plateau_bureau_en_location_106_m_2_mars_57296111.htm,il y a 1 mois
57321821,Marrakech,30000 DH,326 m2,Route de Ouarzazate,Villa,3,0,https://www.avito.ma/fr/route_de_ouarzazate/villas_et_riads/Villa_deux_chambres_salle_de_sport_a_louer_57321821.htm,il y a 1 mois
57321812,Casablanca,11500 DH,105 m2,Casablanca Finance City,Appartement,3,0,https://www.avito.ma/fr/casablanca_finance_city/appartements/Appartement_CFC_non_meubl%C3%A9__sans_vis_%C3%A0_vis_57321812.htm,il y a 1 mois
57321777,Marrakech,16000 DH,250 m2,Route de Casablanca,Villa,4,0,https://www.avito.ma/fr/route_de_casablanca/villas_et_riads/Villa_meubl%C3%A9e_piscine_privative_km_6_Rte_de_Casa_57321777.htm,il y a 1 mois
57321759,Casablanca,5700 DH,0 m2,Californie,Appartement,2,0,https://www.avito.ma/fr/californie/appartements/Studio_%C3%A0_louer_57321759.htm,il y a 1 mois
57426809,Casablanca,12000 DH,98 m2,Casablanca Finance City,Appartement,4,0,https://www.avito.ma/fr/casablanca_finance_city/appartements/Appartement_a_louer_57426809.htm,il y a 13 heures
55895852,Casablanca,7919 DH,15 m2,Sidi Maarouf,Bureau,0,0,https://www.avito.ma/fr/sidi_maarouf/bureaux/Bureau_%C3%A0_CASABLANCA__Zenith_pour_3_personnes__55895852.htm,il y a 20 heures
57458938,Rabat,38000 DH,556 m2,Hay Riad,Villa,7,0,https://www.avito.ma/fr/hay_riad/villas_et_riads/Villa_R%C3%A9nov%C3%A9e_%C3%A0_Louer_Hay_Riad_57458938.htm,il y a 19 heures
57321729,Marrakech,5000 DH,58 m2,Mabrouka,Appartement,3,0,https://www.avito.ma/fr/mabrouka/appartements/Appartement_%C3%A0_louer_58_m%C2%B2_%C3%A0_Marrakech_57321729.htm,il y a 1 mois
57321713,Casablanca,15000 DH,150 m2,Aïn Diab,Appartement,4,0,https://www.avito.ma/fr/a%C3%AFn_diab/appartements/APPARTEMENT_%C3%80_LOUER_%C3%80_AIN_DIAB_57321713.htm,il y a 1 mois
57321621,Casablanca,30000 DH,460 m2,Polo,Villa,6,0,https://www.avito.ma/fr/polo/villas_et_riads/Villa_luxueuse_vide_%C3%A0_louer_avec_piscine_57321621.htm,il y a 1 mois
57321600,Tanger,9500 DH,80 m2,Centre ville,Appartement,3,0,https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_louer_77_m%C2%B2_%C3%A0_Tanger_57321600.htm,il y a 1 mois
57321584,Casablanca,8000 DH,15 m2,Al Fida,Commerce,0,0,https://www.avito.ma/fr/al_fida/local/Local_%C3%A0_louer_g%C3%A9rance_snack_15m_57321584.htm,il y a 1 mois
56275746,Rabat,17000 DH,120 m2,Hay Riad,Villa,3,2,https://www.avito.ma/fr/hay_riad/appartements/Location_journalier_a_rabat_hay_riad_56275746.htm,il y a 1 mois
57321451,Rabat,7000 DH,70 m2,Quartier de l'Océan,Appartement,2,0,https://www.avito.ma/fr/quartier_de_l_oc%C3%A9an/appartements/Location_Appartement_meubl%C3%A9_avec_terrasse_57321451.htm,il y a 1 mois
57021302,Rabat,12000 DH,140 m2,Agdal,Appartement,0,0,https://www.avito.ma/fr/agdal/bureaux/Appartement_bureau_au_centre_agdal_rabat_57021302.htm,il y a 1 mois
57321380,Casablanca,3100 DH,56 m2,Sidi Maarouf,Appartement,3,0,https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_%C3%A0_louer_Chaymae_57321380.htm,il y a 1 mois
57321165,Tanger,22000 DH,151 m2,De La Plage,Bureau,0,0,https://www.avito.ma/fr/de_la_plage/bureaux/Bureau_%C3%A0_louer_%C3%A0_proximit%C3%A9_de_la_gare_57321165.htm,il y a 1 mois
57202193,Casablanca,15000 DH,165 m2,Bourgogne,Appartement,3,0,https://www.avito.ma/fr/bourgogne/appartements/Appartement_Vide_Haut_Standing_%C3%A0_Bourgogne_Ouest_57202193.htm,il y a 1 mois
57321133,Casablanca,7000 DH,47 m2,C.I.L,null,1,0,https://www.avito.ma/fr/c.i.l/appartements/166127_Appt_%C3%A0_louer_%C3%A0_7000DH_%C3%A0_Cil_57321133.htm,il y a 1 mois
57321122,Tanger,6000 DH,65 m2,Tanger City Center,Appartement,2,0,https://www.avito.ma/fr/tanger_city_center/appartements/Appartement_%C3%A0_louer_60_m%C2%B2_%C3%A0_Tanger_57321122.htm,il y a 1 mois
57146492,Casablanca,10000 DH,60 m2,Bourgogne,Appartement,3,0,https://www.avito.ma/fr/bourgogne/appartements/Appartement_Haut_standing_meubl%C3%A9_%C3%A0_Bourgogne_57146492.htm,il y a 1 mois
57321026,Casablanca,5800 DH,72 m2,Sidi Maarouf,Appartement,3,0,https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_%C3%A0_louer_70_m%C2%B2_%C3%A0_Casablanca_57321026.htm,il y a 1 mois
57320993,Tanger,13000 DH,130 m2,Centre ville,Appartement,5,0,https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_louer_57320993.htm,il y a 1 mois
57320772,Tanger,6200 DH,120 m2,De La Plage,Appartement,5,0,https://www.avito.ma/fr/de_la_plage/appartements/Appartement_vide_%C3%A0_louer_120_m%C2%B2_%C3%A0_Tanger_57320772.htm,il y a 1 mois
57320741,Rabat,3750 DH,90 m2,Hay Nahda,Appartement,3,0,https://www.avito.ma/fr/hay_nahda/appartements/Appartement_%C3%A0_louer_%C3%A0_Rabat_Hay_Nahda_1_57320741.htm,il y a 1 mois
57320644,Casablanca,11000 DH,110 m2,Maarif,Appartement,2,0,https://www.avito.ma/fr/maarif/appartements/CMN_MA_2462___Appartement_%C3%A0_louer_%C3%A0_Ma%C3%A2rif_57320644.htm,il y a 1 mois
57320535,Rabat,11500 DH,9 m2,Guich Oudaya,Bureau,0,0,https://www.avito.ma/fr/guich_oudaya/bureaux/Bureau_AU_RDC_%C3%A0_Oulad_Mtaa_en_Location_57320535.htm,il y a 1 mois
57320543,Marrakech,4500 DH,63 m2,Mabrouka,Appartement,3,0,https://www.avito.ma/fr/mabrouka/appartements/Appartement_meubl%C3%A9_%C3%A0_Mabrouka_57320543.htm,il y a 1 mois
57320522,Tanger,7500 DH,80 m2,Marjane,Appartement,3,0,https://www.avito.ma/fr/marjane/appartements/Appartement_haut_standing___80_m%C2%B2_57320522.htm,il y a 1 mois
57320515,Casablanca,59640 DH,426 m2,Sidi Maarouf,Bureau,0,0,https://www.avito.ma/fr/sidi_maarouf/bureaux/Location_plateau_bureaux_426_m_57320515.htm,il y a 1 mois
57320440,Casablanca,4800 DH,70 m2,Bourgogne,Appartement,2,0,https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_louer_%C3%A0_Casablanca_57320440.htm,il y a 1 mois
57320417,Marrakech,6000 DH,68 m2,Mabrouka,null,4,0,https://www.avito.ma/fr/mabrouka/appartements/Joli_duplex_meubl%C3%A9_%C3%A0_abwab_Gu%C3%A9liz_57320417.htm,il y a 1 mois
57320285,Casablanca,9000 DH,1 m2,Les Princesses,Appartement,2,1,https://www.avito.ma/fr/les_princesses/appartements/Votre_futur_appartement_moderne_%C3%A0_Casablanca_57320285.htm,il y a 1 mois
56946609,Marrakech,30000 DH,400 m2,Hay Targa,Villa,7,0,https://www.avito.ma/fr/hay_targa/villas_et_riads/Villa_%C3%A0_louer_56946609.htm,il y a 1 mois
57320281,Tanger,4200 DH,70 m2,Ahlane,Appartement,2,0,https://www.avito.ma/fr/ahlane/appartements/Appartement_%C3%A0_louer_68_m%C2%B2_%C3%A0_Tanger_57320281.htm,il y a 1 mois
56193380,Casablanca,7500 DH,50 m2,Bourgogne,null,2,0,https://www.avito.ma/fr/bourgogne/appartements/A_louer_appart_meubl%C3%A9_a_bourgogne_56193380.htm,il y a 1 mois
57320228,Casablanca,7000 DH,60 m2,Californie,Appartement,2,0,https://www.avito.ma/fr/californie/appartements/Studio_meubl%C3%A9_%C3%A0_louer_longue_dur%C3%A9e_57320228.htm,il y a 1 mois
57320212,Marrakech,12000 DH,1000 m2,Sidi Abdellah Ghiat,Villa,6,0,https://www.avito.ma/fr/sidi_abdellah_ghiat/villas_et_riads/Belle_villa_%C3%A0_louer_57320212.htm,il y a 1 mois
57320210,Rabat,7000 DH,90 m2,Agdal,Appartement,4,0,https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_louer_91_m%C2%B2_%C3%A0_Rabat_57320210.htm,il y a 1 mois
57156466,Casablanca,9000 DH,72 m2,Sidi Maarouf,Bureau,0,0,https://www.avito.ma/fr/sidi_maarouf/bureaux/Bureau_%C3%A0_louer_de_72_m%C2%B2_%C3%A0_sidi_maarouf_57156466.htm,il y a 1 mois
57320173,Tanger,8000 DH,130 m2,Iberie,Appartement,4,0,https://www.avito.ma/fr/iberie/appartements/Appartement_meubl%C3%A9_3_chambres_Tanger_centre_57320173.htm,il y a 1 mois
57320170,Tanger,60000 DH,2500 m2,Autre secteur,null,0,0,https://www.avito.ma/fr/autre_secteur/local/Entrep%C3%B4t_%C3%A0_louer_de_2500m%C2%B2_%C3%A0_chraka_tanger_57320170.htm,il y a 1 mois
56228935,Tanger,8500 DH,98 m2,Du Golf,Appartement,4,0,https://www.avito.ma/fr/du_golf/appartements/Appartement_Meubl%C3%A9_avec_Piscine_%C3%A0_Louer_Du_golf_56228935.htm,il y a 19 heures
56962147,Tanger,14500 DH,70 m2,Malabata,Appartement,2,0,https://www.avito.ma/fr/malabata/appartements/Bel_appartement_Meubl%C3%A9_en_location_56962147.htm,il y a 18 heures
55815069,Casablanca,45000 DH,500 m2,Mers Sultan,Commerce,0,0,https://www.avito.ma/fr/mers_sultan/local/Local_500_M2_Casablanca_Emplacement_premium_55815069.htm,il y a 14 heures
57309023,Casablanca,4300 DH,50 m2,Belvédère,Appartement,2,1,https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Superbe_studio_neuf_%C3%A0_louer_belv%C3%A9d%C3%A8re_57309023.htm,il y a 1 mois
57320153,Marrakech,3500 DH,80 m2,Les Portes de Marrakech,Appartement,3,0,https://www.avito.ma/fr/les_portes_de_marrakech/appartements/Appartement_meubl%C3%A9_%C3%A0_Marrakech_Doja_20_57320153.htm,il y a 1 mois
57320150,Tanger,5000 DH,60 m2,Aida,Appartement,3,0,https://www.avito.ma/fr/aida/appartements/Appartement_meubl%C3%A9_de_standing_%C3%A0_Tanger_57320150.htm,il y a 1 mois
57320114,Marrakech,4000 DH,80 m2,Hay Al Hassani,Appartement,3,0,https://www.avito.ma/fr/hay_al_hassani/appartements/Appartement_meubl%C3%A9_pr%C3%A8s_de_Dar_Lahlib_Hay_Hassani_57320114.htm,il y a 1 mois
57320073,Marrakech,3500 DH,125 m2,Azzouzia,Appartement,4,0,https://www.avito.ma/fr/azzouzia/appartements/Appartement_non_meubl%C3%A9_de_125m2_%C3%A0_louer_57320073.htm,il y a 1 mois
57320056,Rabat,30000 DH,974 m2,Souissi,Villa,6,2,https://www.avito.ma/fr/souissi/villas_et_riads/Villa_avec_piscine_%C3%A0_Hay_Riad_57320056.htm,il y a 1 mois
57320028,Marrakech,300 DH,70 m2,Es Saada,Appartement,3,0,https://www.avito.ma/fr/es_saada/appartements/Appartement_Lila_300_Es_Saada_57320028.htm,il y a 1 mois
57320015,Casablanca,15000 DH,92 m2,Sidi Maarouf,Bureau,0,0,https://www.avito.ma/fr/sidi_maarouf/bureaux/Plateaux_Bureau_92_m___Green_Work_Office___57320015.htm,il y a 1 mois
57319990,Casablanca,6500 DH,130 m2,Derb Omar,Bureau,0,0,https://www.avito.ma/fr/derb_omar/bureaux/Location_de_bureau_%C3%A0_c%C3%B4t%C3%A9_de_chimicolour_130m2_57319990.htm,il y a 1 mois
57319958,Casablanca,2200 DH,50 m2,Aïn Chock,Appartement,2,0,https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appartement_en_sous_sol_%C3%A0_louer_50m%C2%B2_dans_un_quartier_relevant_de_la_pr%C3%A9fecture_de_A%C3%AFn_Chock_57319958.htm,il y a 1 mois
57319930,Marrakech,6500 DH,81 m2,Semlalia,Appartement,2,0,https://www.avito.ma/fr/semlalia/appartements/Appartement_%C3%A0_louer_82_m%C2%B2_%C3%A0_Marrakech_57319930.htm,il y a 1 mois
57319926,Casablanca,6500 DH,64 m2,Mers Sultan,null,0,0,https://www.avito.ma/fr/mers_sultan/bureaux/Plateau_cloison_%C3%A0_c%C3%B4t%C3%A9_Hassan2_64m2_57319926.htm,il y a 1 mois
57319924,Casablanca,19000 DH,200 m2,2 Mars,Commerce,0,0,https://www.avito.ma/fr/2_mars/local/Magasin_am%C3%A9nag%C3%A9_%C3%A0_c%C3%B4t%C3%A9_my_Idriss1_200m2_57319924.htm,il y a 1 mois
57319914,Rabat,60000 DH,1600 m2,Souissi,Villa,7,0,https://www.avito.ma/fr/souissi/villas_et_riads/Villa_haut_standing_neuve_avec_piscine_%C3%A0_Souissi_57319914.htm,il y a 1 mois
57275922,Rabat,8500 DH,84 m2,Hay Riad,Appartement,2,0,https://www.avito.ma/fr/hay_riad/appartements/appartement_84_m_a_prestigia_57275922.htm,il y a 1 mois
57319907,Tanger,5800 DH,70 m2,Autre secteur,Appartement,3,0,https://www.avito.ma/fr/autre_secteur/appartements/Tr%C3%A8s_bel_appartement_%C3%A0_Ryad_salam_57319907.htm,il y a 1 mois
57319852,Rabat,50000 DH,2000 m2,Souissi,Villa,7,0,https://www.avito.ma/fr/souissi/villas_et_riads/Villa_de_prestige_%C3%A0_louer_%C3%A0_Souissi_Rabat_57319852.htm,il y a 1 mois
57319853,Rabat,5500 DH,140 m2,Hay Nahda,Villa,4,0,https://www.avito.ma/fr/hay_nahda/villas_et_riads/%C3%89tage_villa_avec_jardin_%C3%A0_nahda_rabat_57319853.htm,il y a 1 mois
57319848,Rabat,13000 DH,null,Médina de Rabat,Bureau,4,0,https://www.avito.ma/fr/m%C3%A9dina_de_rabat/bureaux/Bureau_%C3%A0_louer_av_Med_5_57319848.htm,il y a 1 mois
57319781,Rabat,16000 DH,120 m2,Souissi,Appartement,2,0,https://www.avito.ma/fr/souissi/appartements/Appartement_neuf__meubl%C3%A9_%C3%A0_Orangerie_Souissi_57319781.htm,il y a 1 mois
57319693,Rabat,25000 DH,999 m2,Souissi,Villa,5,0,https://www.avito.ma/fr/souissi/villas_et_riads/Location_villa_%C3%A0_Souissi_57319693.htm,il y a 1 mois
57319674,Rabat,40000 DH,1200 m2,Souissi,Villa,6,0,https://www.avito.ma/fr/souissi/villas_et_riads/Villa_haut_standing_neuve_avec_piscine_%C3%A0_Souissi_57319674.htm,il y a 1 mois
57319687,Casablanca,12000 DH,78 m2,2 Mars,Commerce,0,0,https://www.avito.ma/fr/2_mars/local/Magasin_am%C3%A9nag%C3%A9_au_quartier_2mars_57319687.htm,il y a 1 mois
57319667,Rabat,28000 DH,1000 m2,Souissi,Villa,7,0,https://www.avito.ma/fr/souissi/villas_et_riads/Villa_avec_chauffage_%C3%A0_OLM_Souissi_Rabat_57319667.htm,il y a 1 mois
57319628,Rabat,38000 DH,1600 m2,Souissi,Villa,7,0,https://www.avito.ma/fr/souissi/villas_et_riads/Tr%C3%A8s_jolie_villa_d_architecte_piscine_%C3%A0_Souissi_57319628.htm,il y a 1 mois
57319621,Casablanca,7800 DH,65 m2,2 Mars,Bureau,0,0,https://www.avito.ma/fr/2_mars/bureaux/Location_de_bureau_%C3%A0_c%C3%B4t%C3%A9_de_my_Idriss1_57319621.htm,il y a 1 mois
56667701,Casablanca,7300 DH,60 m2,Les Princesses,Appartement,2,0,https://www.avito.ma/fr/les_princesses/appartements/Appartement_%C3%A0_louer_60_m%C2%B2_%C3%A0_Casablanca_56667701.htm,il y a 1 mois
57319594,Rabat,23000 DH,500 m2,Souissi,Villa,4,0,https://www.avito.ma/fr/souissi/villas_et_riads/Charmante_villa_%C3%A0_louer_%C3%A0_Souissi_Rabat_57319594.htm,il y a 1 mois
57319578,Casablanca,14000 DH,84 m2,Sidi Bernoussi,Commerce,0,0,https://www.avito.ma/fr/sidi_bernoussi/local/Magasin_%C3%A0_louer_Bernoussi_57319578.htm,il y a 1 mois
57319537,Rabat,40000 DH,null,Hassan,Bureau,0,0,https://www.avito.ma/fr/hassan/bureaux/Splendide_Grand_Bureau_%C3%A0_louer_%C3%A0_Rabat_Hassan_57319537.htm,il y a 1 mois
57319555,Tanger,5000 DH,115 m2,Autre secteur,Commerce,0,0,https://www.avito.ma/fr/autre_secteur/local/Local_commercial_en_location_115m%C3%A8tres%C2%B2_57319555.htm,il y a 1 mois
57319529,Casablanca,4700 DH,45 m2,Hermitage,Appartement,1,0,https://www.avito.ma/fr/hermitage/appartements/Studio_Neuf_Luxe_45m2_%C3%A0_Hermitage_Cuisine_%C3%A9quip%C3%A9_57319529.htm,il y a 1 mois
57319521,Casablanca,5500 DH,65 m2,Roches Noires,Appartement,2,0,https://www.avito.ma/fr/roches_noires/appartements/Studio_neuf_%C3%A0_louer_57319521.htm,il y a 1 mois
57319490,Rabat,30000 DH,600 m2,Hay Riad,Villa,5,0,https://www.avito.ma/fr/hay_riad/villas_et_riads/Villa_neuve_avec_piscine_%C3%A0_louer_%C3%A0_Hay_Riad_57319490.htm,il y a 1 mois
57319466,Tanger,4000 DH,0 m2,Mesnana,Appartement,3,0,https://www.avito.ma/fr/mesnana/appartements/Appartements_%C3%A0_louer_%C3%A0_Tanger_57319466.htm,il y a 1 mois
57143291,Casablanca,11000 DH,72 m2,Hermitage,Bureau,0,0,https://www.avito.ma/fr/hermitage/bureaux/Plateau_bureau_neuf_boulevard_Anoual__2eme_%C3%A9tage__57143291.htm,il y a 5 heures
56406231,Rabat,3800 DH,750 m2,Agdal,Bureau,0,0,https://www.avito.ma/fr/agdal/bureaux/Bureaux_priv%C3%A9s_am%C3%A9nag%C3%A9s_et_%C3%A9quip%C3%A9s_56406231.htm,il y a 14 heures
57445718,Marrakech,13500 DH,78 m2,Agdal,Appartement,3,0,https://www.avito.ma/fr/agdal/appartements/Appartement_2_Chambres_meubl%C3%A9_PRESTIGIA_57445718.htm,il y a 21 heures
57319448,Rabat,38000 DH,850 m2,Souissi,Villa,6,0,https://www.avito.ma/fr/souissi/villas_et_riads/Superbe_villa_moderne_avec_piscine_%C3%A0_Souissi_57319448.htm,il y a 1 mois
57319446,Tanger,3500 DH,0 m2,Autre secteur,Appartement,3,0,https://www.avito.ma/fr/autre_secteur/appartements/Appartements_%C3%A0_louer_%C3%A0_Tanger_57319446.htm,il y a 1 mois
57319436,Rabat,22000 DH,600 m2,Hassan,Villa,6,0,https://www.avito.ma/fr/hassan/villas_et_riads/Villa_moderne_%C3%A0_Hassan_%C3%A0_louer_RABAT_57319436.htm,il y a 1 mois
57319422,Rabat,42000 DH,2000 m2,Souissi,Villa,9,0,https://www.avito.ma/fr/souissi/villas_et_riads/Superbe_villa_avec_piscine_au_quartier_Souissi_57319422.htm,il y a 1 mois
57319421,Rabat,2550 DH,16 m2,Agdal,Appartement,1,0,https://www.avito.ma/fr/agdal/appartements/Petit_studio_meubl%C3%A9_57319421.htm,il y a 1 mois
57319412,Rabat,35000 DH,2000 m2,Souissi,Villa,7,0,https://www.avito.ma/fr/souissi/villas_et_riads/Tr%C3%A8s_belle_villa_%C3%A0_louer_%C3%A0_Souissi_57319412.htm,il y a 1 mois
57319417,Tanger,3500 DH,0 m2,Tanja Balia,Appartement,2,0,https://www.avito.ma/fr/tanja_balia/appartements/Appartements_%C3%A0_louer_%C3%A0_Tanger_57319417.htm,il y a 1 mois
57319416,Casablanca,32000 DH,495 m2,Polo,Villa,7,0,https://www.avito.ma/fr/polo/villas_et_riads/Villa_%C3%A0_louer_57319416.htm,il y a 1 mois
57319394,Rabat,22000 DH,500 m2,Autre secteur,Villa,6,0,https://www.avito.ma/fr/autre_secteur/villas_et_riads/Location_villa_%C3%A0_Harhoura_plage_57319394.htm,il y a 1 mois
55150436,Marrakech,18000 DH,4000 m2,Route de Casablanca,Villa,6,0,https://www.avito.ma/fr/route_de_casablanca/villas_et_riads/Villa_de_4000_m%C2%B2_en_location_Rte_de_casa_55150436.htm,il y a 1 mois
57319384,Rabat,27000 DH,1000 m2,Souissi,Villa,7,0,https://www.avito.ma/fr/souissi/villas_et_riads/Jolie_Villa_avec_chauffage_central_%C3%A0_Souissi_57319384.htm,il y a 1 mois
57319322,Casablanca,13500 DH,110 m2,Quartier des Hôpitaux,Commerce,0,0,https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/local/Local_am%C3%A9nag%C3%A9_pr%C3%A8s_des_h%C3%B4pitaux_57319322.htm,il y a 1 mois
57319309,Casablanca,10000 DH,61 m2,Les Princesses,null,1,0,https://www.avito.ma/fr/les_princesses/appartements/166047_Appt_%C3%A0_louer_%C3%A0_10000DH_%C3%A0_Les_Princesses_57319309.htm,il y a 1 mois
57319265,Rabat,2600 DH,17 m2,Agdal,Appartement,1,0,https://www.avito.ma/fr/agdal/appartements/Petit_studio_Agdal_57319265.htm,il y a 1 mois
57319241,Casablanca,13000 DH,73 m2,Anfa,Appartement,2,0,https://www.avito.ma/fr/anfa/appartements/Location_appartement_haut_standing_57319241.htm,il y a 1 mois
57319224,Rabat,10000 DH,100 m2,Agdal,Bureau,0,0,https://www.avito.ma/fr/agdal/bureaux/Bureau_tr%C3%A8s_bien_situ%C3%A9_57319224.htm,il y a 1 mois
57319221,Rabat,38000 DH,400 m2,Autre secteur,Villa,5,0,https://www.avito.ma/fr/autre_secteur/villas_et_riads/Villa_NEUVE_en_location_%C3%A0_Harhoura_57319221.htm,il y a 1 mois
57319197,Tanger,4500 DH,87 m2,Centre ville,Appartement,0,0,https://www.avito.ma/fr/centre_ville/bureaux/Appartement_bureau_%C3%A0_louer_57319197.htm,il y a 1 mois
57319191,Tanger,8000 DH,110 m2,Moujahidine,Appartement,4,0,https://www.avito.ma/fr/moujahidine/appartements/Magnifique_appartement_tout_neuf_57319191.htm,il y a 1 mois
57319184,Casablanca,8500 DH,130 m2,Abdelmoumen,Bureau,0,0,https://www.avito.ma/fr/abdelmoumen/bureaux/Location_de_bureau_avec_ascenseur_garage_57319184.htm,il y a 1 mois
57319173,Casablanca,6500 DH,110 m2,Ain Sebaa,null,3,0,https://www.avito.ma/fr/ain_sebaa/appartements/Deux_Standing_Meubl%C3%A9_Filles_o_Hommes_C%C3%A9libataires_57319173.htm,il y a 1 mois
57319142,Casablanca,9800 DH,138 m2,Abdelmoumen,Bureau,0,0,https://www.avito.ma/fr/abdelmoumen/bureaux/plateau_de_bureau_57319142.htm,il y a 1 mois
57319136,Casablanca,4500 DH,76 m2,Ain Sebaa,null,3,0,https://www.avito.ma/fr/ain_sebaa/appartements/Superbe_Meubl%C3%A9_2Filles_ou_2hommes_C%C3%A9libataires_57319136.htm,il y a 1 mois
57319094,Casablanca,6750 DH,100 m2,Franceville,Bureau,0,0,https://www.avito.ma/fr/franceville/bureaux/location_de_bureau_neuf_100m2_57319094.htm,il y a 1 mois
57293154,Casablanca,6500 DH,120 m2,Anfa,Appartement,4,0,https://www.avito.ma/fr/anfa/appartements/Un_tr%C3%A8s_bon_appartement_vide_%C3%A0_lou%C3%A9_57293154.htm,il y a 1 mois
57319061,Rabat,22000 DH,550 m2,Autre secteur,Villa,5,0,https://www.avito.ma/fr/autre_secteur/villas_et_riads/Villa_meubl%C3%A9e_Vue_sur_mer_%C3%A0_Harhoura_57319061.htm,il y a 1 mois
57319050,Casablanca,3500 DH,72 m2,Ain Sebaa,null,3,0,https://www.avito.ma/fr/ain_sebaa/appartements/Meubl%C3%A9_Anassi_3_Filles_ou_2_hommes_C%C3%A9libataires_57319050.htm,il y a 1 mois
57318958,Casablanca,3500 DH,76 m2,Ain Sebaa,null,3,0,https://www.avito.ma/fr/ain_sebaa/appartements/Meubl%C3%A9_Filles_ou_Hommes_C%C3%A9libataires_Ensoleill%C3%A9e_57318958.htm,il y a 1 mois
57318951,Marrakech,250 DH,69 m2,Jemaa El Fna,Appartement,3,0,https://www.avito.ma/fr/jemaa_el_fna/appartements/Appartement_Lila_250_Jemaa_el_fna_57318951.htm,il y a 1 mois
57318882,Marrakech,250 DH,77 m2,Av Mohammed V,Appartement,4,0,https://www.avito.ma/fr/av_mohammed_v/appartements/Appartement_Lila_250_Gu%C3%A9liz_57318882.htm,il y a 1 mois
57318838,Casablanca,8000 DH,180 m2,Roches Noires,Bureau,0,0,https://www.avito.ma/fr/roches_noires/bureaux/Bureau_%C3%A0_c%C3%B4t%C3%A9_My_Ismail_Roches_Noires_57318838.htm,il y a 1 mois
57318773,Casablanca,17500 DH,134 m2,Sidi Maarouf,null,0,0,https://www.avito.ma/fr/sidi_maarouf/bureaux/Plateau_%C3%A0_louer_57318773.htm,il y a 1 mois
57318556,Casablanca,2200 DH,64 m2,Hay Mohammadi,Appartement,3,0,https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_%C3%A0_louer_projet_Hassan_II_57318556.htm,il y a 1 mois
