id,ville,prix,surface,quartier,type_bien,nb_chambres,nb_salle_de_bains,url_annonce,date_annonce
57228759,Casablanca,13062 DH,220 m2,Sidi Othmane,Maison,4,0,https://www.avito.ma/fr/sidi_othmane/maisons/Belle_maison_de_4_niveaux_tr%C3%A8s_bien_plac%C3%A9e__57228759.htm,il y a 2 mois
57227772,Tanger,30570 DH,123 m2,Marjane,Maison,12,0,https://www.avito.ma/fr/marjane/maisons/Maison_titr%C3%A9e_R4_%C3%A0_vendre_%C3%A0_Bayt_Sahafa_rue_20_m_57227772.htm,il y a 2 mois
57251281,Tanger,8337 DH,120 m2,Achakar,Maison,4,0,https://www.avito.ma/fr/achakar/maisons/Maison_%C3%A0_vendre_%C3%A0_Ashqar_57251281.htm,il y a 1 mois
57226191,Marrakech,8337 DH,83 m2,M'Hamid,Maison,6,0,https://www.avito.ma/fr/m_hamid/maisons/Maison_commerciale_avec_trois_fa%C3%A7ades__cession_57226191.htm,il y a 2 mois
57226067,Casablanca,14729 DH,112 m2,Aïn Chock,Maison,3,0,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Magnifique_maison_%C3%A0_vendre___Une_opportunit%C3%A9_%C3%A0_ne_pas_manquer_57226067.htm,il y a 2 mois
57224817,Rabat,6392 DH,65 m2,Yacoub El Mansour,null,3,0,https://www.avito.ma/fr/yacoub_el_mansour/maisons/Bonne_affaire_%C3%A0_ne_pas_n%C3%A9gliger_57224817.htm,il y a 2 mois
57223790,Tanger,7225 DH,192 m2,Souani,null,4,0,https://www.avito.ma/fr/souani/maisons/2_%C3%A9tages_de_96m_chacun_57223790.htm,il y a 2 mois
57223560,Tanger,20565 DH,0 m2,Branes 2,Maison,7,0,https://www.avito.ma/fr/branes_2/maisons/Maison_%C3%A0_vendre_lotissement_Bernoussi_57223560.htm,il y a 2 mois
57211171,Marrakech,13895 DH,200 m2,M'Hamid,null,2,0,https://www.avito.ma/fr/m_hamid/maisons/R_plus_2_%C3%A0_2_minutes_de_l_aeroport_Menara__Mhamid__57211171.htm,il y a 2 mois
57222219,Rabat,20009 DH,100 m2,Guich Oudaya,Maison,7,0,https://www.avito.ma/fr/guich_oudaya/maisons/SKH_TE_1013___Maison_%C3%A0_vendre_%C3%A0_Guich_Oudaya_57222219.htm,il y a 2 mois
57222092,Casablanca,14729 DH,324 m2,Aïn Chock,Maison,8,0,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Maison_%C3%A0_vendre_57222092.htm,il y a 2 mois
57221455,Tanger,8059 DH,120 m2,Tanja Balia,Maison,4,0,https://www.avito.ma/fr/tanja_balia/maisons/Maison_%C3%A0_vendre_57221455.htm,il y a 2 mois
57219064,Marrakech,805 DH,60 m2,Sidi Youssef Ben Ali,Maison,4,0,https://www.avito.ma/fr/sidi_youssef_ben_ali/maisons/Maison_%C3%A0_vendre_57219064.htm,il y a 2 mois
56921942,Casablanca,19454 DH,378 m2,Sidi Bernoussi,Maison,4,0,https://www.avito.ma/fr/sidi_bernoussi/maisons/Maison_%C3%A0_vendre_%C3%A0_Qods_Sidi_bernoussi_56921942.htm,il y a 1 heure
57029300,Tanger,25846 DH,113 m2,Ahlane,Maison,12,0,https://www.avito.ma/fr/ahlane/maisons/Maison_enregistr%C3%A9e_avec_deux_fa%C3%A7ades_%C3%A0_vendre_%C3%A0_Ahla_57029300.htm,il y a 3 heures
57346043,Casablanca,16674 DH,287 m2,Hay Laymouna,Maison,7,0,https://www.avito.ma/fr/hay_laymouna/maisons/Maison_double_fa%C3%A7ade_287_m%C2%B2_habitable_4_niveaux_57346043.htm,il y a 23 heures
57218934,Marrakech,1778 DH,200 m2,Route de Ouarzazate,Maison,2,0,https://www.avito.ma/fr/route_de_ouarzazate/maisons/Maison_%C3%A0_la_campagne_57218934.htm,il y a 2 mois
57218331,Tanger,16 DH,null,Jirrari,null,0,0,https://www.avito.ma/fr/jirrari/maisons/Salon_%C3%A0_vendre_57218331.htm,il y a 2 mois
57217106,Casablanca,1472 DH,240 m2,Aïn Chock,null,6,0,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Casablanca_57217106.htm,il y a 2 mois
57239389,Tanger,15563 DH,73 m2,Souani,Maison,5,0,https://www.avito.ma/fr/souani/maisons/Maison_titre_3garag_2etag_%C3%A0_souani_57239389.htm,il y a 2 mois
57215727,Rabat,10004 DH,60 m2,Yacoub El Mansour,Maison,8,0,https://www.avito.ma/fr/yacoub_el_mansour/maisons/A_vendre_maison_Rabat_57215727.htm,il y a 2 mois
57215246,Tanger,8893 DH,256 m2,Souani,Maison,7,0,https://www.avito.ma/fr/souani/maisons/Maison_titr%C3%A9e_57215246.htm,il y a 2 mois
57213723,Rabat,15007 DH,103 m2,Yacoub El Mansour,Maison,4,0,https://www.avito.ma/fr/yacoub_el_mansour/maisons/Maison_%C3%A0_vendre_de_103m_57213723.htm,il y a 2 mois
57213653,Casablanca,14729 DH,112 m2,Aïn Chock,Maison,4,0,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Maison_%C3%A0_vendre_57213653.htm,il y a 2 mois
57213656,Casablanca,14729 DH,112 m2,Aïn Chock,Maison,6,0,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Maison_%C3%A0_vendre_%C3%A0_Casablanca_57213656.htm,il y a 2 mois
57213040,Casablanca,1472 DH,224 m2,Aïn Chock,Maison,3,0,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Maison_%C3%A0_vendre_%C3%A0_Hay_Moulay_Abdellah__Casablanca_57213040.htm,il y a 2 mois
57134496,Marrakech,18898 DH,1000 m2,Route d'Ourika,Maison,7,0,https://www.avito.ma/fr/route_d_ourika/maisons/Charmante_maison_titr%C3%A9e_option_maison_d_h%C3%B4tes_57134496.htm,il y a 2 mois
57210519,Casablanca,18898 DH,81 m2,Hay Al Amal,Maison,3,0,https://www.avito.ma/fr/hay_al_amal/maisons/Maison_4_%C3%A9tages_%C3%A0_vendre_%C3%A0_Casablanca_57210519.htm,il y a 2 mois
57210354,Marrakech,21121 DH,117 m2,Ancienne Médina,Villa,9,0,https://www.avito.ma/fr/ancienne_m%C3%A9dina/maisons/Maison_%C3%A0_vendre_Riad_Laarouss_57210354.htm,il y a 2 mois
57210151,Casablanca,10004 DH,99 m2,Oulfa,Maison,8,0,https://www.avito.ma/fr/oulfa/maisons/MAISON_R2_A_VENDRE_OULFA_Maison_%C3%A0_vendre_%C3%A0_Oulfa_57210151.htm,il y a 2 mois
57209560,Rabat,26124 DH,null,Yacoub El Mansour,Maison,13,0,https://www.avito.ma/fr/yacoub_el_mansour/maisons/Maison_%C3%80_vendre_Hay_El_Manzeh_%C3%A0_c%C3%B4t%C3%A9s_El_manal_57209560.htm,il y a 2 mois
54246056,Casablanca,33349 DH,193 m2,Sidi Belyout,null,4,0,https://www.avito.ma/fr/sidi_belyout/maisons/Duplex_%C3%A0_vendre_283_m%C2%B2_%C3%A0_Marina_Casablanca_54246056.htm,il y a 2 mois
57209243,Marrakech,2779 DH,36 m2,Bab Doukkala,Maison,6,0,https://www.avito.ma/fr/bab_doukkala/maisons/Maison_%C3%A0_vendre_Bab_Doukkala_Derb_Sabba_57209243.htm,il y a 2 mois
57208368,Rabat,15841 DH,213 m2,Yacoub El Mansour,null,6,0,https://www.avito.ma/fr/yacoub_el_mansour/maisons/sur_demande_57208368.htm,il y a 2 mois
57207367,Casablanca,14729 DH,112 m2,Aïn Chock,Maison,6,0,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Magnifique_maison_%C3%A0_vendre_57207367.htm,il y a 2 mois
57206905,Marrakech,14451 DH,80 m2,M'Hamid,Maison,4,0,https://www.avito.ma/fr/m_hamid/maisons/Maison_comerciale_R_plus_2_et_deux_Garages_57206905.htm,il y a 2 mois
57206881,Casablanca,14729 DH,112 m2,Aïn Chock,Maison,5,0,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Maison_%C3%A0_vendre_57206881.htm,il y a 2 mois
57205780,Casablanca,1472 DH,324 m2,Aïn Chock,Appartement,9,0,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Appartement_%C3%A0_vendre_324_m%C2%B2_%C3%A0_Casablanca_57205780.htm,il y a 2 mois
57205300,Marrakech,5558 DH,220 m2,Route de Tamansourt,Appartement,8,0,https://www.avito.ma/fr/route_de_tamansourt/maisons/Appartement_%C3%A0_vendre_220_m%C2%B2_%C3%A0_Marrakech_57205300.htm,il y a 2 mois
57204746,Casablanca,6114 DH,96110 m2,Sidi Bernoussi,null,8,0,https://www.avito.ma/fr/sidi_bernoussi/maisons/oui_avec_titre_57204746.htm,il y a 2 mois
57204702,Casablanca,14729 DH,120 m2,Aïn Chock,Maison,8,0,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Belle_maison_dans_un_endroit_chic_57204702.htm,il y a 2 mois
57204436,Marrakech,4891 DH,90 m2,Ancienne Médina,Maison,3,0,https://www.avito.ma/fr/ancienne_m%C3%A9dina/maisons/Maison_bien_plac%C3%A9e_57204436.htm,il y a 2 mois
57203549,Marrakech,25012 DH,150 m2,M'Hamid,Maison,6,0,https://www.avito.ma/fr/m_hamid/maisons/Cause_d%C3%A9part_vends_maison_avec_magasin_commercial_57203549.htm,il y a 2 mois
57202897,Marrakech,12228 DH,112 m2,Azzouzia,Maison,4,0,https://www.avito.ma/fr/azzouzia/maisons/Maison_R2_%C3%A0_vendre_57202897.htm,il y a 2 mois
57202771,Marrakech,43 DH,100 m2,Route de Ouarzazate,Maison,4,0,https://www.avito.ma/fr/route_de_ouarzazate/maisons/Maison_%C3%A0_vendre_route_de_Ouarzazate_Chouiter_%C3%A0__9_km_57202771.htm,il y a 2 mois
57201268,Marrakech,18342 DH,136 m2,Ksibat Nhas,Villa,9,0,https://www.avito.ma/fr/ksibat_nhas/maisons/Maison_au_Kesba_%C3%A0_r%C3%A9nover_pour_Riad_%C3%A0_vendre_57201268.htm,il y a 2 mois
57200054,Rabat,16119 DH,171 m2,Yacoub El Mansour,Maison,4,0,https://www.avito.ma/fr/yacoub_el_mansour/maisons/Maison_ind%C3%A9pendante_%C3%A0_vendre_%C3%A0_Rabat__quartier_Al_Menzeh__pr%C3%A8s_de_La_Carrousel_57200054.htm,il y a 2 mois
57200007,Casablanca,18898 DH,400 m2,Aïn Chock,Maison,6,0,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Excellente_maison_Titre_%C3%A0_vendre_100m_Hay_M__Abdellah_57200007.htm,il y a 2 mois
57198618,Casablanca,27 DH,null,Bournazil,null,0,0,https://www.avito.ma/fr/bournazil/maisons/Chambre_%C3%A0_coucher__bienvenue_%C3%A0_ceux_qui_la_veulent_57198618.htm,il y a 2 mois
57198326,Marrakech,4001 DH,92 m2,Afaq,Maison,6,0,https://www.avito.ma/fr/afaq/maisons/Maison_%C3%A0_vendre_92_m%C2%B2_%C3%A0_Marrakech_57198326.htm,il y a 2 mois
57196937,Casablanca,2667 DH,54 m2,Sbata,Appartement,3,0,https://www.avito.ma/fr/sbata/maisons/Appartement_Sbata_Oued_Dahab_57196937.htm,il y a 2 mois
57346043,Casablanca,16674 DH,287 m2,Hay Laymouna,Maison,7,0,https://www.avito.ma/fr/hay_laymouna/maisons/Maison_double_fa%C3%A7ade_287_m%C2%B2_habitable_4_niveaux_57346043.htm,il y a 23 heures
57374711,Marrakech,19454 DH,260 m2,Route de Tahanaoute,Villa,4,0,https://www.avito.ma/fr/route_de_tahanaoute/maisons/Villa_%C3%A0_5_minutes_de_Morocco_Mall_marrakech_57374711.htm,il y a 8 heures
56921942,Casablanca,19454 DH,378 m2,Sidi Bernoussi,Maison,4,0,https://www.avito.ma/fr/sidi_bernoussi/maisons/Maison_%C3%A0_vendre_%C3%A0_Qods_Sidi_bernoussi_56921942.htm,il y a 1 heure
57196927,Tanger,233449 DH,125 m2,Charf,null,10,0,https://www.avito.ma/fr/charf/maisons/maisson_vundu_drissia_57196927.htm,il y a 2 mois
57219113,Marrakech,889 DH,84 m2,Route de Ouarzazate,Maison,2,0,https://www.avito.ma/fr/route_de_ouarzazate/maisons/Maison_pour_ceux_qui_veulent_vivre_au_calme__bons_voisins_et_tout_est_bien_57219113.htm,il y a 2 mois
57195743,Tanger,52804 DH,1070 m2,Jbel Kbir,Terrain,0,0,https://www.avito.ma/fr/jbel_kbir/maisons/Terrain_de_1070m%C2%B2_jbel_kbir_tanger_57195743.htm,il y a 2 mois
57216724,Tanger,7225 DH,168 m2,Al Kasaba,Maison,3,0,https://www.avito.ma/fr/al_kasaba/maisons/Maison_ibn_batouta_57216724.htm,il y a 2 mois
57191768,Casablanca,5558 DH,243 m2,Sidi Othmane,Maison,10,0,https://www.avito.ma/fr/sidi_othmane/maisons/Ancienne_maison_%C3%A0_vendre_57191768.htm,il y a 2 mois
57191674,Casablanca,2501 DH,63 m2,Sbata,Maison,3,0,https://www.avito.ma/fr/sbata/maisons/Maison_%C3%A0_vendre_tr%C3%A8s_bon_%C3%A9tat_57191674.htm,il y a 2 mois
57191620,Casablanca,14729 DH,100 m2,Aïn Chock,null,8,0,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Casablanca___Hay_Moulay_Abdellah__Ain_Chock_57191620.htm,il y a 2 mois
57191434,Casablanca,14729 DH,100 m2,Aïn Chock,null,8,0,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Casablanca_57191434.htm,il y a 2 mois
57189303,Marrakech,14451 DH,100 m2,Annakhil,Maison,5,0,https://www.avito.ma/fr/annakhil/maisons/Maison_r2_commercial_2_local_100m%C2%B2_57189303.htm,il y a 2 mois
57188260,Tanger,19454 DH,80 m2,Tanja Balia,Maison,10,0,https://www.avito.ma/fr/tanja_balia/maisons/Maison_et_caf%C3%A9_4_%C3%A9tages_titre_Tanjabalya_57188260.htm,il y a 2 mois
57188253,Tanger,6114 DH,60 m2,Bir Chairi,Maison,14,0,https://www.avito.ma/fr/bir_chairi/maisons/Maison_60_m2_4etge_wenos_bircha3iri_2face_57188253.htm,il y a 2 mois
57187502,Marrakech,14451 DH,278 m2,Route de Fès,Maison,2,0,https://www.avito.ma/fr/route_de_f%C3%A8s/maisons/Maison_Jumel%C3%A9e_%C3%A0_la_vente___Marrakech_57187502.htm,il y a 2 mois
57186697,Tanger,11005 DH,98 m2,Autre secteur,Maison,6,0,https://www.avito.ma/fr/autre_secteur/maisons/Maison_semi_finie_%C3%A0_vendre_57186697.htm,il y a 2 mois
57186204,Casablanca,6669 DH,240 m2,Hay Moulay Rachid 4,Maison,8,0,https://www.avito.ma/fr/hay_moulay_rachid_4/maisons/Maison_%C3%A0_vendre_%C3%A0_Casa_Hay_Moulay_Rachid_04_57186204.htm,il y a 2 mois
57185902,Tanger,1 DH,117 m2,Tanja Balia,Maison,9,0,https://www.avito.ma/fr/tanja_balia/maisons/Maison_compos%C3%A9e_de_2_%C3%A9tages_et_garages_57185902.htm,il y a 2 mois
57185489,Marrakech,5530 DH,100 m2,Route de Casablanca,null,8,0,https://www.avito.ma/fr/route_de_casablanca/maisons/En_vente_%C3%A0_prix_cass%C3%A9_57185489.htm,il y a 2 mois
57185484,Casablanca,166749 DH,99 m2,Sidi Maarouf,Maison,12,0,https://www.avito.ma/fr/sidi_maarouf/maisons/Maison_%C3%A0_vendre_99_m%C2%B2_%C3%A0_Casablanca_57185484.htm,il y a 2 mois
57185309,Casablanca,7225 DH,150 m2,Hay Mohammadi,Maison,5,0,https://www.avito.ma/fr/hay_mohammadi/maisons/Maison_%C3%A0_vendre_Casablanca_57185309.htm,il y a 2 mois
57184232,Tanger,13895 DH,104 m2,El Majd,Maison,5,0,https://www.avito.ma/fr/el_majd/maisons/Opportunit%C3%A9_d_investissement__maison_titr%C3%A9e_au_centre_de_Tanger_57184232.htm,il y a 2 mois
57183928,Tanger,12228 DH,85 m2,Aharrarine,Maison,11,0,https://www.avito.ma/fr/aharrarine/maisons/Grande_et_spacieuse_maison_%C3%A0_vendre_%C3%A0_Tanger_57183928.htm,il y a 2 mois
57205824,Casablanca,2779 DH,155 m2,Sidi Belyout,Maison,10,0,https://www.avito.ma/fr/sidi_belyout/maisons/maison_%C3%A0_vendre_%C3%A0_ancienne_medina_57205824.htm,il y a 2 mois
57205752,Marrakech,2556 DH,40 m2,M'Hamid,Maison,5,0,https://www.avito.ma/fr/m_hamid/maisons/Petite_maison_de_40_m%C3%A8tres_%C3%A0_vendre_quartier_Mohammedia_pr%C3%A8s_de_l_imam_Muslim_57205752.htm,il y a 2 mois
57203983,Tanger,8893 DH,146 m2,Tanja Balia,Terrain,0,0,https://www.avito.ma/fr/tanja_balia/maisons/Terrain_146_m%C3%A8tres__garage__4_%C3%A9tages__route_de_30_m%C3%A8tres__lotissement_57203983.htm,il y a 2 mois
57178907,Casablanca,4446 DH,null,Autre secteur,null,7,0,https://www.avito.ma/fr/autre_secteur/maisons/Duplex_%C3%A0_vendre_pr%C3%A8s_du_quartier_industriel_Al_Tacharouk_57178907.htm,il y a 2 mois
57177121,Tanger,3612 DH,35 m2,Mghogha,Maison,6,0,https://www.avito.ma/fr/mghogha/maisons/Maison_%C3%A0_vendre_pas_ch%C3%A8re___Tanger__Mghogha__57177121.htm,il y a 2 mois
57176204,Casablanca,2167 DH,56 m2,Sidi Moumen,Appartement,3,0,https://www.avito.ma/fr/sidi_moumen/maisons/Appartement_meubl%C3%A9_%C3%A0_vendre_57176204.htm,il y a 2 mois
57199662,Tanger,27 DH,null,Ben Dibane,null,0,0,https://www.avito.ma/fr/ben_dibane/maisons/Chambre_%C3%A0_coucher_compl%C3%A8te_%C3%A0_vendre_57199662.htm,il y a 2 mois
57175434,Marrakech,9449 DH,340 m2,Ancienne Médina,Maison,8,0,https://www.avito.ma/fr/ancienne_m%C3%A9dina/maisons/Maison_%C3%A0_vendre___Zaouia_Sidi_Bel_Abb%C3%A8s_57175434.htm,il y a 2 mois
57175323,Marrakech,13339 DH,200 m2,Bab Ighli,Maison,7,0,https://www.avito.ma/fr/bab_ighli/maisons/Maison_100_m%C2%B2_%C3%A0_vendre_Kasbah_Marrakech_57175323.htm,il y a 2 mois
56647777,Marrakech,10282 DH,120 m2,M'Hamid,Maison,10,0,https://www.avito.ma/fr/m_hamid/maisons/Maison_en_vente_en_R_plus_2_de_120m_56647777.htm,il y a 2 mois
57174322,Casablanca,13339 DH,300 m2,Aïn Chock,Maison,4,0,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Maison_Titre_%C3%A0_vendre_100m_%C3%A0_Hay_Moulay_Abdellah_57174322.htm,il y a 2 mois
57174042,Marrakech,150 DH,null,Guéliz,Maison,0,0,https://www.avito.ma/fr/gu%C3%A9liz/maisons/Maison_Alhambra_La_Voie_57174042.htm,il y a 2 mois
57174015,Marrakech,1 DH,null,Guéliz,Maison,0,0,https://www.avito.ma/fr/gu%C3%A9liz/maisons/Maison_Alhambra_La_Charmante_57174015.htm,il y a 2 mois
57173955,Casablanca,16119 DH,100 m2,Aïn Chock,Maison,7,0,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Maison_familiale_%C3%A0_fort_potentiel_57173955.htm,il y a 2 mois
57173838,Casablanca,4446 DH,300 m2,Autre secteur,Maison,6,0,https://www.avito.ma/fr/autre_secteur/maisons/Maison_%C3%A0_vendre_cession_150m_%C3%A0_A%C3%AFn_Borja_57173838.htm,il y a 2 mois
57374711,Marrakech,19454 DH,260 m2,Route de Tahanaoute,Villa,4,0,https://www.avito.ma/fr/route_de_tahanaoute/maisons/Villa_%C3%A0_5_minutes_de_Morocco_Mall_marrakech_57374711.htm,il y a 8 heures
57346043,Casablanca,16674 DH,287 m2,Hay Laymouna,Maison,7,0,https://www.avito.ma/fr/hay_laymouna/maisons/Maison_double_fa%C3%A7ade_287_m%C2%B2_habitable_4_niveaux_57346043.htm,il y a 23 heures
56921942,Casablanca,19454 DH,378 m2,Sidi Bernoussi,Maison,4,0,https://www.avito.ma/fr/sidi_bernoussi/maisons/Maison_%C3%A0_vendre_%C3%A0_Qods_Sidi_bernoussi_56921942.htm,il y a 1 heure
57196693,Tanger,26 DH,null,Ben Dibane,null,0,0,https://www.avito.ma/fr/ben_dibane/maisons/Chambre_%C3%A0_coucher_compl%C3%A8te_encore_neuve__machallah_57196693.htm,il y a 2 mois
57171120,Casablanca,4446 DH,200 m2,Sidi Bernoussi,null,5,0,https://www.avito.ma/fr/sidi_bernoussi/maisons/Sidi_Bernoussi_57171120.htm,il y a 2 mois
57170106,Casablanca,8893 DH,80 m2,Oulfa,Maison,11,0,https://www.avito.ma/fr/oulfa/maisons/Maison_%C3%A0_vendre_%C3%A0_El_Oulfa_Haj_Fath_80_m%C3%A8tres_57170106.htm,il y a 2 mois
56126752,Tanger,15007 DH,100 m2,Centre,Maison,8,0,https://www.avito.ma/fr/centre/maisons/Maison_Av_hay_manar_270_million_56126752.htm,il y a 2 mois
57169316,Tanger,4724 DH,74 m2,Aouama Gharbia,Maison,7,0,https://www.avito.ma/fr/aouama_gharbia/maisons/Maison_%C3%A0_El_Awama_74_m%C3%A8tres_57169316.htm,il y a 2 mois
57169277,Casablanca,16674 DH,99 m2,Oulfa,null,6,0,https://www.avito.ma/fr/oulfa/maisons/Wolfa_Omar_Al_Mokhtar_57169277.htm,il y a 2 mois
57192671,Tanger,9449 DH,75 m2,Souani,Maison,4,0,https://www.avito.ma/fr/souani/maisons/Maison_garage_2_%C3%A9tages_ret_%C3%A0_Hay_Ben_hana_souani_57192671.htm,il y a 2 mois
57167707,Marrakech,2779 DH,89 m2,Route de Fès,Maison,10,0,https://www.avito.ma/fr/route_de_f%C3%A8s/maisons/Maison_semi_finie_57167707.htm,il y a 2 mois
57166952,Casablanca,12228 DH,96 m2,Sidi Moumen,Maison,8,0,https://www.avito.ma/fr/sidi_moumen/maisons/Maison_commerciale_sidi_moumen_Casablanca_57166952.htm,il y a 2 mois
57165928,Casablanca,8059 DH,185 m2,Sidi Maarouf,null,5,0,https://www.avito.ma/fr/sidi_maarouf/maisons/Duplex_%C3%A0_vendre_185_m%C2%B2_%C3%A0_Casablanca_57165928.htm,il y a 2 mois
57164974,Casablanca,17786 DH,120 m2,Sbata,Maison,10,0,https://www.avito.ma/fr/sbata/maisons/maison_bon_etat_57164974.htm,il y a 2 mois
57164855,Marrakech,12784 DH,160 m2,Hay Charaf,Maison,6,1,https://www.avito.ma/fr/hay_charaf/maisons/Maison_%C3%A0_Charaf_57164855.htm,il y a 2 mois
57163786,Tanger,6947 DH,79 m2,Mesnana,null,10,0,https://www.avito.ma/fr/mesnana/maisons/Dar_Messnana_57163786.htm,il y a 2 mois
57163660,Marrakech,7225 DH,124 m2,Azli,Maison,7,0,https://www.avito.ma/fr/azli/maisons/Maison_%C3%A0_vendre_avec_garage_priv%C3%A9_et_terrasse_57163660.htm,il y a 2 mois
56940167,Marrakech,16674 DH,90 m2,Rmila,Villa,6,0,https://www.avito.ma/fr/rmila/maisons/Joli_Riad_melkia_en_vente_quartier_Lakssour_56940167.htm,il y a 2 mois
57163190,Marrakech,2556 DH,60 m2,M'Hamid,null,3,0,https://www.avito.ma/fr/m_hamid/maisons/Jardin_Chrifia_1er_%C3%A0_vendre_46_million_60m_57163190.htm,il y a 2 mois
57162795,Casablanca,31126 DH,420 m2,Hay Mohammadi,Maison,3,0,https://www.avito.ma/fr/hay_mohammadi/maisons/MAISON_LA_VILLETTE_57162795.htm,il y a 2 mois
57024429,Marrakech,10560 DH,120 m2,M'Hamid,Maison,6,0,https://www.avito.ma/fr/m_hamid/maisons/Vente_Maison_8_pi%C3%A8ces_de_120_m2_%C3%A0_Marrakech_57024429.htm,il y a 2 mois
57162549,Tanger,6669 DH,228 m2,Charf,Maison,3,0,https://www.avito.ma/fr/charf/maisons/___Maison_%C3%A0_vendre___4_%C3%A9tages_%C3%A0_Charf__Tanger_57162549.htm,il y a 2 mois
57184673,Casablanca,7225 DH,60 m2,Aïn Chock,Maison,5,0,https://www.avito.ma/fr/a%C3%AFn_chock/maisons/Maison_A%C3%AFn_Chock___Casablanca_57184673.htm,il y a 2 mois
57159683,Casablanca,6947 DH,71 m2,Ben M'sick,Maison,9,0,https://www.avito.ma/fr/ben_m_sick/maisons/Maison_%C3%A0_vendre_57159683.htm,il y a 2 mois
57157372,Casablanca,11116 DH,120 m2,Hay Inara,Villa,5,0,https://www.avito.ma/fr/hay_inara/maisons/Maison_villa_bonne_affaire_57157372.htm,il y a 2 mois
57155014,Casablanca,20009 DH,300 m2,Laimoune,Maison,7,0,https://www.avito.ma/fr/laimoune/maisons/Vente_Maison_pavillonnaire_57155014.htm,il y a 2 mois
57104166,Marrakech,7225 DH,86 m2,Arset El Maach,Maison,7,0,https://www.avito.ma/fr/arset_el_maach/maisons/Maison_86_m%C2%B2_%C3%A0_vendre_LKASBA_Marrakech_57104166.htm,il y a 2 mois
56353807,Marrakech,15563 DH,134 m2,Ancienne Médina,Maison,5,0,https://www.avito.ma/fr/ancienne_m%C3%A9dina/maisons/Maison_134_m%C2%B2_%C3%A0_vendre_%C3%A0_KESBA_Mdina_Marrakech_56353807.htm,il y a 2 mois
57154102,Casablanca,6 DH,80 m2,Abdelmoumen,Maison,3,0,https://www.avito.ma/fr/abdelmoumen/maisons/Maison_Opportunit%C3%A9_unique_57154102.htm,il y a 2 mois
57152150,Rabat,1500 DH,55 m2,Douar el Hajja,Maison,9,0,https://www.avito.ma/fr/douar_el_hajja/maisons/Maison_titr%C3%A9e_au_centre_de_la_ville_de_Rabat_57152150.htm,il y a 2 mois
57151497,Tanger,6 DH,null,Gourziana,Maison,0,0,https://www.avito.ma/fr/gourziana/maisons/VILO_DE_MAISON_57151497.htm,il y a 2 mois
57151028,Casablanca,11672 DH,320 m2,Sidi Bernoussi,Maison,4,0,https://www.avito.ma/fr/sidi_bernoussi/maisons/Maison_Bernoussi__Hay_Moubaraka_57151028.htm,il y a 2 mois
57150754,Casablanca,2501 DH,60 m2,Hay Mohammadi,Maison,1,0,https://www.avito.ma/fr/hay_mohammadi/maisons/Maison_authentique_%C3%A0_Derb_Moulay_Cherif____57150754.htm,il y a 2 mois
57149558,Marrakech,40 DH,null,Akioud,Maison,0,0,https://www.avito.ma/fr/akioud/maisons/Folar_de_maison_57149558.htm,il y a 2 mois
57171904,Tanger,43910 DH,137 m2,Drissia,Maison,6,0,https://www.avito.ma/fr/drissia/maisons/Maison_Drissia_4_%C3%A9tages_%C3%A0_vendre_Tanger_57171904.htm,il y a 2 mois
57148837,Tanger,5002 DH,163 m2,Autre secteur,Maison,4,0,https://www.avito.ma/fr/autre_secteur/maisons/Maison_%C3%A0_vendre_57148837.htm,il y a 2 mois
57148813,Marrakech,6002 DH,null,Sidi Youssef Ben Ali,Maison,8,0,https://www.avito.ma/fr/sidi_youssef_ben_ali/maisons/Maison_%C3%A0_vendre__propre_et_enti%C3%A8rement_r%C3%A9nov%C3%A9e_57148813.htm,il y a 2 mois
57148283,Tanger,111 DH,null,Moulay Youssef,null,0,0,https://www.avito.ma/fr/moulay_youssef/maisons/Rue_Moulay_Youssef_57148283.htm,il y a 2 mois
56921942,Casablanca,19454 DH,378 m2,Sidi Bernoussi,Maison,4,0,https://www.avito.ma/fr/sidi_bernoussi/maisons/Maison_%C3%A0_vendre_%C3%A0_Qods_Sidi_bernoussi_56921942.htm,il y a 1 heure
57374711,Marrakech,19454 DH,260 m2,Route de Tahanaoute,Villa,4,0,https://www.avito.ma/fr/route_de_tahanaoute/maisons/Villa_%C3%A0_5_minutes_de_Morocco_Mall_marrakech_57374711.htm,il y a 8 heures
57029300,Tanger,25846 DH,113 m2,Ahlane,Maison,12,0,https://www.avito.ma/fr/ahlane/maisons/Maison_enregistr%C3%A9e_avec_deux_fa%C3%A7ades_%C3%A0_vendre_%C3%A0_Ahla_57029300.htm,il y a 3 heures
